Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;1;99,749;220,749;1;99,276;6;1
T. GLOCK;24;2;98,458;319,207;1;98,08;6;2
T. GLOCK;24;3;97,502;416,709;1;97,218;6;3
T. GLOCK;24;4;101,707;518,416;1;101,518;6;4
T. GLOCK;24;5;100,796;619,212;1;100,702;6;5
T. GLOCK;24;6;103,294;722,506;1;103,294;6;6
T. GLOCK;24;8;93,912;1367,845;2;93,629;4;1
T. GLOCK;24;9;98,127;1465,972;2;97,938;4;2
T. GLOCK;24;10;92,313;1558,285;2;92,219;4;3
T. GLOCK;24;11;104,452;1662,737;2;104,452;4;4
T. GLOCK;24;13;95,588;2436,793;3;95,304;4;1
T. GLOCK;24;14;91,582;2528,375;3;91,393;4;2
T. GLOCK;24;15;104,382;2632,757;3;104,288;4;3
T. GLOCK;24;16;102,617;2735,374;3;102,617;4;4
T. GLOCK;24;18;94,822;3530,91;4;94,728;2;1
T. GLOCK;24;19;102,511;3633,421;4;102,511;2;2
T. GLOCK;24;21;91,71;4187,516;5;91,426;4;1
T. GLOCK;24;22;94,21;4281,726;5;94,021;4;2
T. GLOCK;24;23;91,469;4373,195;5;91,374;4;3
T. GLOCK;24;24;101,622;4474,817;5;101,622;4;4
T. GLOCK;24;26;93,13;4965,791;6;92,657;6;1
T. GLOCK;24;27;92,148;5057,939;6;91,77;6;2
T. GLOCK;24;28;91,633;5149,572;6;91,349;6;3
T. GLOCK;24;29;91,615;5241,187;6;91,426;6;4
T. GLOCK;24;30;96,103;5337,29;6;96,008;6;5
T. GLOCK;24;31;112,83;5450,12;6;112,83;6;6
J. D'AMBROSIO;25;1;98,299;98,299;1;98,016;4;1
J. D'AMBROSIO;25;2;97,004;195,303;1;96,815;4;2
J. D'AMBROSIO;25;3;103,915;299,218;1;103,821;4;3
J. D'AMBROSIO;25;4;125,01;424,228;1;125,01;4;4
J. D'AMBROSIO;25;6;95,948;1576,188;2;95,664;4;1
J. D'AMBROSIO;25;7;93,383;1669,571;2;93,194;4;2
J. D'AMBROSIO;25;8;92,593;1762,164;2;92,499;4;3
J. D'AMBROSIO;25;9;98,816;1860,98;2;98,816;4;4
H. KOVALAINEN;20;1;98,459;155,459;1;97,892;7;1
H. KOVALAINEN;20;2;94,973;250,432;1;94,501;7;2
H. KOVALAINEN;20;3;94,183;344,615;1;93,805;7;3
H. KOVALAINEN;20;4;93,703;438,318;1;93,419;7;4
H. KOVALAINEN;20;5;92,442;530,76;1;92,253;7;5
H. KOVALAINEN;20;6;96,534;627,294;1;96,44;7;6
H. KOVALAINEN;20;7;101,605;728,899;1;101,605;7;7
H. KOVALAINEN;20;9;94,761;1479,302;2;94,099;8;1
H. KOVALAINEN;20;10;94,493;1573,795;2;93,926;8;2
H. KOVALAINEN;20;11;92,689;1666,484;2;92,216;8;3
H. KOVALAINEN;20;12;93,454;1759,938;2;93,076;8;4
