Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;6;101,91;3406,992;5;101,343;7;1
T. GLOCK;24;7;98,012;3505,004;5;97,54;7;2
T. GLOCK;24;8;96,919;3601,923;5;96,541;7;3
T. GLOCK;24;9;96,633;3698,556;5;96,349;7;4
T. GLOCK;24;10;97,855;3796,411;5;97,666;7;5
T. GLOCK;24;11;95,345;3891,756;5;95,251;7;6
T. GLOCK;24;12;105,707;3997,463;5;105,707;7;7
T. GLOCK;24;14;94,313;4626,157;6;94,124;3;1
T. GLOCK;24;15;93,453;4719,61;6;93,359;3;2
T. GLOCK;24;16;109,587;4829,197;6;109,587;3;3
T. GLOCK;24;18;97,189;5074,917;7;96,811;5;1
T. GLOCK;24;19;95,673;5170,59;7;95,389;5;2
T. GLOCK;24;20;95,376;5265,966;7;95,187;5;3
T. GLOCK;24;21;92,771;5358,737;7;92,677;5;4
T. GLOCK;24;22;107,447;5466,184;7;107,447;5;5
J. D'AMBROSIO;25;4;103,657;3079,964;3;103,184;6;1
J. D'AMBROSIO;25;5;100,487;3180,451;3;100,109;6;2
J. D'AMBROSIO;25;6;101,459;3281,91;3;101,175;6;3
J. D'AMBROSIO;25;7;99,312;3381,222;3;99,123;6;4
J. D'AMBROSIO;25;8;98,497;3479,719;3;98,403;6;5
J. D'AMBROSIO;25;9;107,974;3587,693;3;107,974;6;6
J. D'AMBROSIO;25;11;98,185;4405,101;4;98,091;2;1
J. D'AMBROSIO;25;12;105,26;4510,361;4;105,26;2;2
J. D'AMBROSIO;25;14;100,286;4991,171;5;99,908;5;1
J. D'AMBROSIO;25;15;100,129;5091,3;5;99,846;5;2
J. D'AMBROSIO;25;16;98,408;5189,708;5;98,219;5;3
J. D'AMBROSIO;25;17;95,796;5285,504;5;95,702;5;4
J. D'AMBROSIO;25;18;105,978;5391,482;5;105,978;5;5
K. CHANDHOK;20;1;112,148;112,148;1;112,148;1;1
K. CHANDHOK;20;3;104,922;1952,609;2;104,355;7;1
K. CHANDHOK;20;4;98,536;2051,145;2;98,064;7;2
K. CHANDHOK;20;5;96,942;2148,087;2;96,564;7;3
K. CHANDHOK;20;6;99,334;2247,421;2;99,05;7;4
K. CHANDHOK;20;7;95,926;2343,347;2;95,737;7;5
K. CHANDHOK;20;8;95,4;2438,747;2;95,306;7;6
K. CHANDHOK;20;9;115,139;2553,886;2;115,139;7;7
K. CHANDHOK;20;11;95,166;3786,433;3;94,599;7;1
K. CHANDHOK;20;12;94,498;3880,931;3;94,026;7;2
K. CHANDHOK;20;13;93,148;3974,079;3;92,77;7;3
K. CHANDHOK;20;14;92,788;4066,867;3;92,504;7;4
K. CHANDHOK;20;15;92,566;4159,433;3;92,377;7;5
K. CHANDHOK;20;16;92,487;4251,92;3;92,392;7;6
K. CHANDHOK;20;17;113,424;4365,344;3;113,424;7;7
K. CHANDHOK;20;20;97,986;5220,372;5;97,797;3;1
K. CHANDHOK;20;21;93,017;5313,389;5;92,922;3;2
K. CHANDHOK;20;22;121,774;5435,163;5;121,774;3;3
J. TRULLI;21;1;97,012;2584,012;1;96,445;7;1
J. TRULLI;21;2;99,268;2683,28;1;98,796;7;2
J. TRULLI;21;3;94,745;2778,025;1;94,367;7;3
J. TRULLI;21;4;93,305;2871,33;1;93,022;7;4
J. TRULLI;21;5;92,803;2964,133;1;92,614;7;5
J. TRULLI;21;6;92,639;3056,772;1;92,544;7;6
J. TRULLI;21;7;109,021;3165,793;1;109,021;7;7
J. TRULLI;21;9;93,187;3840,278;2;92,715;6;1
J. TRULLI;21;10;92,539;3932,817;2;92,161;6;2
J. TRULLI;21;11;91,62;4024,437;2;91,337;6;3
J. TRULLI;21;12;91,198;4115,635;2;91,009;6;4
J. TRULLI;21;13;90,818;4206,453;2;90,724;6;5
J. TRULLI;21;14;100,627;4307,08;2;100,627;6;6
J. TRULLI;21;16;98,311;4967,334;3;97,933;5;1
J. TRULLI;21;17;95,691;5063,025;3;95,407;5;2
J. TRULLI;21;18;95,282;5158,307;3;95,093;5;3
J. TRULLI;21;19;96,211;5254,518;3;96,117;5;4
J. TRULLI;21;20;99,649;5354,167;3;99,649;5;5
N. KARTHIKEYAN;22;2;105,906;1223,552;1;105,15;9;1
N. KARTHIKEYAN;22;3;102,31;1325,862;1;101,648;9;2
N. KARTHIKEYAN;22;4;106,737;1432,599;1;106,17;9;3
N. KARTHIKEYAN;22;5;99,789;1532,388;1;99,317;9;4
N. KARTHIKEYAN;22;6;106,859;1639,247;1;106,481;9;5
N. KARTHIKEYAN;22;7;138,438;1777,685;1;138,154;9;6
N. KARTHIKEYAN;22;8;101,335;1879,02;1;101,146;9;7
N. KARTHIKEYAN;22;9;97,408;1976,428;1;97,314;9;8
N. KARTHIKEYAN;22;10;108,019;2084,447;1;108,019;9;9
N. KARTHIKEYAN;22;12;96,941;3028,206;2;96,279;8;1
N. KARTHIKEYAN;22;13;99,069;3127,275;2;98,502;8;2
N. KARTHIKEYAN;22;14;96,856;3224,131;2;96,383;8;3
N. KARTHIKEYAN;22;15;104,107;3328,238;2;103,729;8;4
N. KARTHIKEYAN;22;16;131,592;3459,83;2;131,309;8;5
N. KARTHIKEYAN;22;17;97,097;3556,927;2;96,908;8;6
N. KARTHIKEYAN;22;18;95,073;3652;2;94,978;8;7
N. KARTHIKEYAN;22;19;105,179;3757,179;2;105,179;8;8
N. KARTHIKEYAN;22;21;94,758;4593,62;3;94,002;9;1
N. KARTHIKEYAN;22;22;94,113;4687,733;3;93,451;9;2
N. KARTHIKEYAN;22;23;104,852;4792,585;3;104,285;9;3
N. KARTHIKEYAN;22;24;99,386;4891,971;3;98,913;9;4
N. KARTHIKEYAN;22;25;100,684;4992,655;3;100,306;9;5
N. KARTHIKEYAN;22;26;108,552;5101,207;3;108,269;9;6
N. KARTHIKEYAN;22;27;96,986;5198,193;3;96,797;9;7
N. KARTHIKEYAN;22;28;97,456;5295,649;3;97,362;9;8
