Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;2;106,174;2085,856;1;106,128;2;1
T. GLOCK;24;3;85,932;2171,788;1;85,932;2;2
T. GLOCK;24;5;106,266;2744,397;2;106,22;2;1
T. GLOCK;24;6;84,279;2828,676;2;84,279;2;2
T. GLOCK;24;9;98,023;3786,433;4;97,793;6;1
T. GLOCK;24;10;83,146;3869,579;4;82,962;6;2
T. GLOCK;24;11;81,986;3951,565;4;81,848;6;3
T. GLOCK;24;12;80,795;4032,36;4;80,703;6;4
T. GLOCK;24;13;86,605;4118,965;4;86,559;6;5
T. GLOCK;24;14;81,511;4200,476;4;81,511;6;6
T. GLOCK;24;16;104,388;5126,325;5;104,204;5;1
T. GLOCK;24;17;84,275;5210,6;5;84,137;5;2
T. GLOCK;24;18;81,274;5291,874;5;81,182;5;3
T. GLOCK;24;19;81,598;5373,472;5;81,552;5;4
T. GLOCK;24;20;80,52;5453,992;5;80,52;5;5
J. D'AMBROSIO;25;3;103,096;1857,852;2;102,682;10;1
J. D'AMBROSIO;25;4;90,167;1948,019;2;89,799;10;2
J. D'AMBROSIO;25;5;88,206;2036,225;2;87,884;10;3
J. D'AMBROSIO;25;6;85,613;2121,838;2;85,337;10;4
J. D'AMBROSIO;25;7;87,347;2209,185;2;87,117;10;5
J. D'AMBROSIO;25;8;83,87;2293,055;2;83,686;10;6
J. D'AMBROSIO;25;9;83,185;2376,24;2;83,047;10;7
J. D'AMBROSIO;25;10;92,731;2468,971;2;92,639;10;8
J. D'AMBROSIO;25;11;83,5;2552,471;2;83,454;10;9
J. D'AMBROSIO;25;12;82,465;2634,936;2;82,465;10;10
J. D'AMBROSIO;25;15;99,689;3782,962;4;99,413;7;1
J. D'AMBROSIO;25;16;82,719;3865,681;4;82,489;7;2
J. D'AMBROSIO;25;17;81,489;3947,17;4;81,305;7;3
J. D'AMBROSIO;25;18;81,12;4028,29;4;80,982;7;4
J. D'AMBROSIO;25;19;84,76;4113,05;4;84,668;7;5
J. D'AMBROSIO;25;20;80,94;4193,99;4;80,894;7;6
J. D'AMBROSIO;25;21;95,276;4289,266;4;95,276;7;7
J. D'AMBROSIO;25;24;96,447;4916,917;6;96,355;3;1
J. D'AMBROSIO;25;25;86,45;5003,367;6;86,404;3;2
J. D'AMBROSIO;25;26;83,378;5086,745;6;83,378;3;3
J. D'AMBROSIO;25;28;86,74;5253,648;7;86,74;1;1
J. D'AMBROSIO;25;30;81,443;5414,929;8;81,443;1;1
H. KOVALAINEN;20;3;108,949;2167,965;2;108,627;8;1
H. KOVALAINEN;20;4;85,097;2253,062;2;84,821;8;2
H. KOVALAINEN;20;5;84,827;2337,889;2;84,597;8;3
H. KOVALAINEN;20;6;83,987;2421,876;2;83,803;8;4
H. KOVALAINEN;20;7;82,47;2504,346;2;82,332;8;5
H. KOVALAINEN;20;8;87,386;2591,732;2;87,294;8;6
H. KOVALAINEN;20;9;92,654;2684,386;2;92,608;8;7
H. KOVALAINEN;20;10;82,282;2766,668;2;82,282;8;8
H. KOVALAINEN;20;13;89,364;3751,231;4;89,042;8;1
H. KOVALAINEN;20;14;83,094;3834,325;4;82,818;8;2
H. KOVALAINEN;20;15;82,057;3916,382;4;81,827;8;3
H. KOVALAINEN;20;16;92,329;4008,711;4;92,145;8;4
H. KOVALAINEN;20;17;95,47;4104,181;4;95,332;8;5
H. KOVALAINEN;20;18;83,484;4187,665;4;83,392;8;6
H. KOVALAINEN;20;19;81,306;4268,971;4;81,26;8;7
H. KOVALAINEN;20;20;80,631;4349,602;4;80,631;8;8
H. KOVALAINEN;20;22;96,576;4819,904;5;96,254;8;1
H. KOVALAINEN;20;23;79,797;4899,701;5;79,521;8;2
H. KOVALAINEN;20;24;79,671;4979,372;5;79,441;8;3
H. KOVALAINEN;20;25;89,94;5069,312;5;89,756;8;4
H. KOVALAINEN;20;26;79,422;5148,734;5;79,284;8;5
H. KOVALAINEN;20;27;86;5234,734;5;85,908;8;6
H. KOVALAINEN;20;28;83,075;5317,809;5;83,029;8;7
H. KOVALAINEN;20;29;87,11;5404,919;5;87,11;8;8
J. TRULLI;21;3;108,586;2442,303;2;108,218;9;1
J. TRULLI;21;4;87;2529,303;2;86,678;9;2
J. TRULLI;21;5;82,669;2611,972;2;82,393;9;3
J. TRULLI;21;6;82,953;2694,925;2;82,723;9;4
J. TRULLI;21;7;81,94;2776,865;2;81,756;9;5
J. TRULLI;21;8;81,362;2858,227;2;81,224;9;6
J. TRULLI;21;9;86,007;2944,234;2;85,915;9;7
J. TRULLI;21;10;81,071;3025,305;2;81,025;9;8
J. TRULLI;21;11;82,59;3107,895;2;82,59;9;9
J. TRULLI;21;13;92,903;3906,467;3;92,627;7;1
J. TRULLI;21;14;82,894;3989,361;3;82,664;7;2
J. TRULLI;21;15;80,464;4069,825;3;80,28;7;3
J. TRULLI;21;16;79,973;4149,798;3;79,835;7;4
J. TRULLI;21;17;81,027;4230,825;3;80,935;7;5
J. TRULLI;21;18;79,818;4310,643;3;79,772;7;6
J. TRULLI;21;19;79,274;4389,917;3;79,274;7;7
J. TRULLI;21;21;90,104;4892,53;4;89,782;8;1
J. TRULLI;21;22;81,491;4974,021;4;81,215;8;2
J. TRULLI;21;23;82,229;5056,25;4;81,999;8;3
J. TRULLI;21;24;79,785;5136,035;4;79,601;8;4
J. TRULLI;21;25;81,002;5217,037;4;80,864;8;5
J. TRULLI;21;26;82,654;5299,691;4;82,562;8;6
J. TRULLI;21;27;79,866;5379,557;4;79,82;8;7
J. TRULLI;21;28;79,522;5459,079;4;79,522;8;8
N. KARTHIKEYAN;22;2;100,852;1287,5;1;100,576;7;1
N. KARTHIKEYAN;22;3;91,261;1378,761;1;91,031;7;2
N. KARTHIKEYAN;22;4;87,979;1466,74;1;87,795;7;3
N. KARTHIKEYAN;22;5;86,184;1552,924;1;86,046;7;4
N. KARTHIKEYAN;22;6;84,93;1637,854;1;84,838;7;5
N. KARTHIKEYAN;22;7;84,621;1722,475;1;84,575;7;6
N. KARTHIKEYAN;22;8;84,814;1807,289;1;84,814;7;7
N. KARTHIKEYAN;22;10;101,007;2450,901;2;100,777;6;1
N. KARTHIKEYAN;22;11;87,016;2537,917;2;86,832;6;2
N. KARTHIKEYAN;22;12;86,241;2624,158;2;86,103;6;3
N. KARTHIKEYAN;22;13;87,383;2711,541;2;87,291;6;4
N. KARTHIKEYAN;22;14;83,771;2795,312;2;83,725;6;5
N. KARTHIKEYAN;22;15;83,391;2878,703;2;83,391;6;6
N. KARTHIKEYAN;22;17;100,205;4280,525;3;99,791;10;1
N. KARTHIKEYAN;22;18;83,255;4363,78;3;82,887;10;2
N. KARTHIKEYAN;22;19;86,955;4450,735;3;86,633;10;3
N. KARTHIKEYAN;22;20;81,494;4532,229;3;81,218;10;4
N. KARTHIKEYAN;22;21;81,33;4613,559;3;81,1;10;5
N. KARTHIKEYAN;22;22;80,839;4694,398;3;80,655;10;6
N. KARTHIKEYAN;22;23;88,982;4783,38;3;88,844;10;7
N. KARTHIKEYAN;22;24;84,355;4867,735;3;84,263;10;8
N. KARTHIKEYAN;22;25;84,092;4951,827;3;84,046;10;9
N. KARTHIKEYAN;22;26;82,454;5034,281;3;82,454;10;10
V. LIUZZI;23;2;100,2;1337,911;1;100,154;2;1
V. LIUZZI;23;3;86,801;1424,712;1;86,801;2;2
V. LIUZZI;23;5;90,259;1636,907;2;90,167;3;1
V. LIUZZI;23;6;84,011;1720,918;2;83,965;3;2
V. LIUZZI;23;7;82,929;1803,847;2;82,929;3;3
V. LIUZZI;23;9;109,027;2662,704;3;108,797;6;1
V. LIUZZI;23;10;83,6;2746,304;3;83,416;6;2
V. LIUZZI;23;11;85,757;2832,061;3;85,619;6;3
V. LIUZZI;23;12;81,877;2913,938;3;81,785;6;4
V. LIUZZI;23;13;81,644;2995,582;3;81,598;6;5
V. LIUZZI;23;14;81,168;3076,75;3;81,168;6;6
V. LIUZZI;23;16;93,505;3812,912;4;93,459;2;1
V. LIUZZI;23;17;81,502;3894,414;4;81,502;2;2
V. LIUZZI;23;20;82,523;4137,161;6;82,523;1;1
V. LIUZZI;23;22;90,343;5397,401;7;90,343;1;1
S. VETTEL;1;2;94,351;2842,38;1;94,121;6;1
S. VETTEL;1;3;82,171;2924,551;1;81,987;6;2
S. VETTEL;1;4;79,957;3004,508;1;79,819;6;3
S. VETTEL;1;5;78,952;3083,46;1;78,86;6;4
S. VETTEL;1;6;78,852;3162,312;1;78,806;6;5
S. VETTEL;1;7;81,986;3244,298;1;81,986;6;6
L. HAMILTON;3;3;102,939;1754,719;2;102,755;5;1
L. HAMILTON;3;4;80,357;1835,076;2;80,219;5;2
L. HAMILTON;3;5;78,914;1913,99;2;78,822;5;3
L. HAMILTON;3;6;88,487;2002,477;2;88,441;5;4
L. HAMILTON;3;7;78,395;2080,872;2;78,395;5;5
L. HAMILTON;3;9;109,241;3841,568;3;109,057;5;1
L. HAMILTON;3;10;82,305;3923,873;3;82,167;5;2
L. HAMILTON;3;11;81,668;4005,541;3;81,576;5;3
L. HAMILTON;3;12;84,194;4089,735;3;84,148;5;4
L. HAMILTON;3;13;80,424;4170,159;3;80,424;5;5
L. HAMILTON;3;15;98,808;5130,229;4;98,67;4;1
L. HAMILTON;3;16;82,06;5212,289;4;81,968;4;2
L. HAMILTON;3;17;82,898;5295,187;4;82,852;4;3
L. HAMILTON;3;18;76,842;5372,029;4;76,842;4;4
M. WEBBER;2;2;91,212;2032,706;1;90,89;8;1
M. WEBBER;2;3;88,469;2121,175;1;88,193;8;2
M. WEBBER;2;4;80,722;2201,897;1;80,492;8;3
M. WEBBER;2;5;82,69;2284,587;1;82,506;8;4
M. WEBBER;2;6;79,104;2363,691;1;78,966;8;5
M. WEBBER;2;7;81,961;2445,652;1;81,869;8;6
M. WEBBER;2;8;80,387;2526,039;1;80,341;8;7
M. WEBBER;2;9;78,133;2604,172;1;78,133;8;8
M. WEBBER;2;11;87,686;3216,744;2;87,64;2;1
M. WEBBER;2;12;79,048;3295,792;2;79,048;2;2
M. WEBBER;2;14;85,454;3819,227;3;85,316;4;1
M. WEBBER;2;15;83,769;3902,996;3;83,677;4;2
M. WEBBER;2;16;77,885;3980,881;3;77,839;4;3
M. WEBBER;2;17;77,82;4058,701;3;77,82;4;4
M. WEBBER;2;19;93,588;4641,584;4;93,128;11;1
M. WEBBER;2;20;80,798;4722,382;4;80,384;11;2
M. WEBBER;2;21;80,007;4802,389;4;79,639;11;3
M. WEBBER;2;22;80,144;4882,533;4;79,822;11;4
M. WEBBER;2;23;79,589;4962,122;4;79,313;11;5
M. WEBBER;2;24;79,702;5041,824;4;79,472;11;6
M. WEBBER;2;25;80,882;5122,706;4;80,698;11;7
M. WEBBER;2;26;79,207;5201,913;4;79,069;11;8
M. WEBBER;2;27;79,288;5281,201;4;79,196;11;9
M. WEBBER;2;28;79,245;5360,446;4;79,199;11;10
M. WEBBER;2;29;79,256;5439,702;4;79,256;11;11
F. ALONSO;5;1;96,281;271,281;1;96,281;1;1
F. ALONSO;5;3;94,371;1246,875;2;94,279;3;1
F. ALONSO;5;4;82,158;1329,033;2;82,112;3;2
F. ALONSO;5;5;79,981;1409,014;2;79,981;3;3
F. ALONSO;5;7;101,173;2413,584;3;101,081;3;1
F. ALONSO;5;8;81,443;2495,027;3;81,397;3;2
F. ALONSO;5;9;78,326;2573,353;3;78,326;3;3
F. ALONSO;5;12;89,356;3847,046;5;89,126;6;1
F. ALONSO;5;13;83,383;3930,429;5;83,199;6;2
F. ALONSO;5;14;77,102;4007,531;5;76,964;6;3
F. ALONSO;5;15;91,908;4099,439;5;91,816;6;4
F. ALONSO;5;16;76,139;4175,578;5;76,093;6;5
F. ALONSO;5;17;95,331;4270,909;5;95,331;6;6
F. ALONSO;5;20;99,524;4925,722;7;99,248;7;1
F. ALONSO;5;21;80,127;5005,849;7;79,897;7;2
F. ALONSO;5;22;79,548;5085,397;7;79,364;7;3
F. ALONSO;5;23;78,904;5164,301;7;78,766;7;4
F. ALONSO;5;24;79,332;5243,633;7;79,24;7;5
F. ALONSO;5;25;80,011;5323,644;7;79,965;7;6
F. ALONSO;5;26;80,27;5403,914;7;80,27;7;7
J. BUTTON;4;1;98,167;275,167;1;98,167;1;1
J. BUTTON;4;4;101,534;2440,753;3;101,304;6;1
J. BUTTON;4;5;80,241;2520,994;3;80,057;6;2
J. BUTTON;4;6;80,158;2601,152;3;80,02;6;3
J. BUTTON;4;7;78,848;2680;3;78,756;6;4
J. BUTTON;4;8;81,728;2761,728;3;81,682;6;5
J. BUTTON;4;9;78,266;2839,994;3;78,266;6;6
J. BUTTON;4;11;102,456;4100,636;4;102,318;4;1
J. BUTTON;4;12;80,81;4181,446;4;80,718;4;2
J. BUTTON;4;13;77,473;4258,919;4;77,427;4;3
J. BUTTON;4;14;76,961;4335,88;4;76,961;4;4
J. BUTTON;4;16;89,424;5185,547;5;89,286;4;1
J. BUTTON;4;17;77,006;5262,553;5;76,914;4;2
J. BUTTON;4;18;76,676;5339,229;5;76,63;4;3
J. BUTTON;4;19;79,434;5418,663;5;79,434;4;4
M. SCHUMACHER;7;2;115,59;1317,22;1;115,36;6;1
M. SCHUMACHER;7;3;82,298;1399,518;1;82,114;6;2
M. SCHUMACHER;7;4;80,377;1479,895;1;80,239;6;3
M. SCHUMACHER;7;5;80,582;1560,477;1;80,49;6;4
M. SCHUMACHER;7;6;98,291;1658,768;1;98,245;6;5
M. SCHUMACHER;7;7;80,312;1739,08;1;80,312;6;6
M. SCHUMACHER;7;9;92,803;1910,704;2;92,757;2;1
M. SCHUMACHER;7;10;80,048;1990,752;2;80,048;2;2
M. SCHUMACHER;7;12;104,317;3149,451;3;104,317;1;1
M. SCHUMACHER;7;16;112,418;3889,652;6;112,326;3;1
M. SCHUMACHER;7;17;80,34;3969,992;6;80,294;3;2
M. SCHUMACHER;7;18;81,984;4051,976;6;81,984;3;3
M. SCHUMACHER;7;23;85,724;4923,953;10;85,724;1;1
M. SCHUMACHER;7;29;81,232;5388,981;15;81,232;1;1
F. MASSA;6;1;103,36;486,36;1;103,36;1;1
F. MASSA;6;3;101,719;1983,34;2;101,719;1;1
F. MASSA;6;5;88,117;2465,774;3;87,841;7;1
F. MASSA;6;6;79,004;2544,778;3;78,774;7;2
F. MASSA;6;7;77,707;2622,485;3;77,523;7;3
F. MASSA;6;8;80,666;2703,151;3;80,528;7;4
F. MASSA;6;9;77,431;2780,582;3;77,339;7;5
F. MASSA;6;10;79,535;2860,117;3;79,489;7;6
F. MASSA;6;11;83,134;2943,251;3;83,134;7;7
F. MASSA;6;13;98,454;3854,266;4;98,132;8;1
F. MASSA;6;14;78,043;3932,309;4;77,767;8;2
F. MASSA;6;15;77,238;4009,547;4;77,008;8;3
F. MASSA;6;16;85,577;4095,124;4;85,393;8;4
F. MASSA;6;17;76,926;4172,05;4;76,788;8;5
F. MASSA;6;18;85,836;4257,886;4;85,744;8;6
F. MASSA;6;19;78,353;4336,239;4;78,307;8;7
F. MASSA;6;20;78,647;4414,886;4;78,647;8;8
F. MASSA;6;22;88,563;5208,201;5;88,425;4;1
F. MASSA;6;23;81,307;5289,508;5;81,215;4;2
F. MASSA;6;24;76,957;5366,465;5;76,911;4;3
F. MASSA;6;25;76,658;5443,123;5;76,658;4;4
N. HEIDFELD;9;1;107,785;192,785;1;107,785;1;1
N. HEIDFELD;9;3;90,778;2117,729;2;90,364;10;1
N. HEIDFELD;9;4;82,284;2200,013;2;81,916;10;2
N. HEIDFELD;9;5;81;2281,013;2;80,678;10;3
N. HEIDFELD;9;6;91,458;2372,471;2;91,182;10;4
N. HEIDFELD;9;7;80,099;2452,57;2;79,869;10;5
N. HEIDFELD;9;8;82,669;2535,239;2;82,485;10;6
N. HEIDFELD;9;9;84,155;2619,394;2;84,017;10;7
N. HEIDFELD;9;10;79,188;2698,582;2;79,096;10;8
N. HEIDFELD;9;11;79,015;2777,597;2;78,969;10;9
N. HEIDFELD;9;12;90,901;2868,498;2;90,901;10;10
N. HEIDFELD;9;14;90,344;3761,151;3;90,022;8;1
N. HEIDFELD;9;15;78,172;3839,323;3;77,896;8;2
N. HEIDFELD;9;16;81,485;3920,808;3;81,255;8;3
N. HEIDFELD;9;17;82,022;4002,83;3;81,838;8;4
N. HEIDFELD;9;18;107,871;4110,701;3;107,733;8;5
N. HEIDFELD;9;19;80,855;4191,556;3;80,763;8;6
N. HEIDFELD;9;20;83,195;4274,751;3;83,149;8;7
N. HEIDFELD;9;21;77,744;4352,495;3;77,744;8;8
N. HEIDFELD;9;23;96,179;5060,436;4;95,995;5;1
N. HEIDFELD;9;24;84,313;5144,749;4;84,175;5;2
N. HEIDFELD;9;25;77,445;5222,194;4;77,353;5;3
N. HEIDFELD;9;26;90,735;5312,929;4;90,689;5;4
N. HEIDFELD;9;27;80,849;5393,778;4;80,849;5;5
N. ROSBERG;8;3;100,996;463,541;2;100,996;1;1
N. ROSBERG;8;5;102,334;972,262;3;102,334;1;1
N. ROSBERG;8;7;109,293;2105,291;4;109,063;6;1
N. ROSBERG;8;8;82,292;2187,583;4;82,108;6;2
N. ROSBERG;8;9;87,011;2274,594;4;86,873;6;3
N. ROSBERG;8;10;79,642;2354,236;4;79,55;6;4
N. ROSBERG;8;11;83,613;2437,849;4;83,567;6;5
N. ROSBERG;8;12;81,661;2519,51;4;81,661;6;6
N. ROSBERG;8;14;80,939;2678,553;5;80,939;1;1
N. ROSBERG;8;16;109,586;3794,44;6;109,494;3;1
N. ROSBERG;8;17;86,518;3880,958;6;86,472;3;2
N. ROSBERG;8;18;83,388;3964,346;6;83,388;3;3
N. ROSBERG;8;20;86,053;4128,659;7;86,053;1;1
N. ROSBERG;8;22;80,331;4286,453;8;80,331;1;1
N. ROSBERG;8;24;86,226;4497,702;9;86,226;1;1
N. ROSBERG;8;27;80,685;4730,628;11;80,593;3;1
N. ROSBERG;8;28;79,243;4809,871;11;79,197;3;2
N. ROSBERG;8;29;79,733;4889,604;11;79,733;3;3
