Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;1;106,381;241,381;1;106,197;5;1
T. GLOCK;24;2;85,462;326,843;1;85,324;5;2
T. GLOCK;24;3;82,964;409,807;1;82,872;5;3
T. GLOCK;24;4;82,591;492,398;1;82,545;5;4
T. GLOCK;24;5;87,301;579,699;1;87,301;5;5
T. GLOCK;24;7;103,403;2348,428;2;103,173;6;1
T. GLOCK;24;8;84,186;2432,614;2;84,002;6;2
T. GLOCK;24;9;82,153;2514,767;2;82,015;6;3
T. GLOCK;24;10;84,705;2599,472;2;84,613;6;4
T. GLOCK;24;11;81,576;2681,048;2;81,53;6;5
T. GLOCK;24;12;82,013;2763,061;2;82,013;6;6
T. GLOCK;24;15;118,618;4176,431;4;118,618;1;1
T. GLOCK;24;17;87,777;4699,085;5;87,731;2;1
T. GLOCK;24;18;80,679;4779,764;5;80,679;2;2
T. GLOCK;24;20;92,904;5114,491;6;92,72;5;1
T. GLOCK;24;21;79,81;5194,301;6;79,672;5;2
T. GLOCK;24;22;80,085;5274,386;6;79,993;5;3
T. GLOCK;24;23;89,226;5363,612;6;89,18;5;4
T. GLOCK;24;24;86,689;5450,301;6;86,689;5;5
J. D'AMBROSIO;25;1;104,156;146,156;1;103,88;7;1
J. D'AMBROSIO;25;2;86,999;233,155;1;86,769;7;2
J. D'AMBROSIO;25;3;86,951;320,106;1;86,767;7;3
J. D'AMBROSIO;25;4;83,987;404,093;1;83,849;7;4
J. D'AMBROSIO;25;5;82,798;486,891;1;82,706;7;5
J. D'AMBROSIO;25;6;82,983;569,874;1;82,937;7;6
J. D'AMBROSIO;25;7;82,361;652,235;1;82,361;7;7
J. D'AMBROSIO;25;9;98,48;1143,376;2;98,296;5;1
J. D'AMBROSIO;25;10;82,806;1226,182;2;82,668;5;2
J. D'AMBROSIO;25;11;81,903;1308,085;2;81,811;5;3
J. D'AMBROSIO;25;12;82,011;1390,096;2;81,965;5;4
J. D'AMBROSIO;25;13;81,682;1471,778;2;81,682;5;5
J. D'AMBROSIO;25;15;98,009;2283,477;3;97,733;7;1
J. D'AMBROSIO;25;16;82,925;2366,402;3;82,695;7;2
J. D'AMBROSIO;25;17;81,915;2448,317;3;81,731;7;3
J. D'AMBROSIO;25;18;82,673;2530,99;3;82,535;7;4
J. D'AMBROSIO;25;19;80,922;2611,912;3;80,83;7;5
J. D'AMBROSIO;25;20;84,697;2696,609;3;84,651;7;6
J. D'AMBROSIO;25;21;81,486;2778,095;3;81,486;7;7
J. D'AMBROSIO;25;23;95,926;3443,604;4;95,926;1;1
J. D'AMBROSIO;25;25;110,296;4170,24;5;110,296;1;1
H. KOVALAINEN;20;1;92,286;117,286;1;91,918;9;1
H. KOVALAINEN;20;2;89,063;206,349;1;88,741;9;2
H. KOVALAINEN;20;3;83,673;290,022;1;83,397;9;3
H. KOVALAINEN;20;4;88,708;378,73;1;88,478;9;4
H. KOVALAINEN;20;5;83,91;462,64;1;83,726;9;5
H. KOVALAINEN;20;6;82,688;545,328;1;82,55;9;6
H. KOVALAINEN;20;7;86,501;631,829;1;86,409;9;7
H. KOVALAINEN;20;8;88,88;720,709;1;88,834;9;8
H. KOVALAINEN;20;9;83,026;803,735;1;83,026;9;9
H. KOVALAINEN;20;11;98,974;1480,697;2;98,652;8;1
H. KOVALAINEN;20;12;83,022;1563,719;2;82,746;8;2
H. KOVALAINEN;20;13;82,431;1646,15;2;82,201;8;3
H. KOVALAINEN;20;14;86,632;1732,782;2;86,448;8;4
H. KOVALAINEN;20;15;89,902;1822,684;2;89,764;8;5
H. KOVALAINEN;20;16;82,353;1905,037;2;82,261;8;6
H. KOVALAINEN;20;17;81,732;1986,769;2;81,686;8;7
H. KOVALAINEN;20;18;81,562;2068,331;2;81,562;8;8
H. KOVALAINEN;20;20;87,275;3040,133;3;87,045;6;1
H. KOVALAINEN;20;21;79,589;3119,722;3;79,405;6;2
H. KOVALAINEN;20;22;88,62;3208,342;3;88,482;6;3
H. KOVALAINEN;20;23;84,028;3292,37;3;83,936;6;4
H. KOVALAINEN;20;24;78,784;3371,154;3;78,738;6;5
H. KOVALAINEN;20;25;85,789;3456,943;3;85,789;6;6
H. KOVALAINEN;20;27;90,887;4652,868;4;90,427;11;1
H. KOVALAINEN;20;28;84,024;4736,892;4;83,61;11;2
H. KOVALAINEN;20;29;90,27;4827,162;4;89,902;11;3
H. KOVALAINEN;20;30;79,633;4906,795;4;79,311;11;4
H. KOVALAINEN;20;31;78,78;4985,575;4;78,504;11;5
H. KOVALAINEN;20;32;81,137;5066,712;4;80,907;11;6
H. KOVALAINEN;20;33;78,509;5145,221;4;78,325;11;7
H. KOVALAINEN;20;34;88,155;5233,376;4;88,017;11;8
H. KOVALAINEN;20;35;79,023;5312,399;4;78,931;11;9
H. KOVALAINEN;20;36;79,237;5391,636;4;79,191;11;10
H. KOVALAINEN;20;37;78,482;5470,118;4;78,482;11;11
J. TRULLI;21;1;94,659;273,659;1;94,337;8;1
J. TRULLI;21;2;84,659;358,318;1;84,383;8;2
J. TRULLI;21;3;83,369;441,687;1;83,139;8;3
J. TRULLI;21;4;82,168;523,855;1;81,984;8;4
J. TRULLI;21;5;87,578;611,433;1;87,44;8;5
J. TRULLI;21;6;87,153;698,586;1;87,061;8;6
J. TRULLI;21;7;81,639;780,225;1;81,593;8;7
J. TRULLI;21;8;81,134;861,359;1;81,134;8;8
J. TRULLI;21;10;101,545;1542,331;2;101,361;5;1
J. TRULLI;21;11;83,407;1625,738;2;83,269;5;2
J. TRULLI;21;12;84,623;1710,361;2;84,531;5;3
J. TRULLI;21;13;81,297;1791,658;2;81,251;5;4
J. TRULLI;21;14;81,005;1872,663;2;81,005;5;5
J. TRULLI;21;16;98,812;2910,882;3;98,536;7;1
J. TRULLI;21;17;79,051;2989,933;3;78,821;7;2
J. TRULLI;21;18;78,998;3068,931;3;78,814;7;3
J. TRULLI;21;19;83,658;3152,589;3;83,52;7;4
J. TRULLI;21;20;84,882;3237,471;3;84,79;7;5
J. TRULLI;21;21;83,021;3320,492;3;82,975;7;6
J. TRULLI;21;22;78,47;3398,962;3;78,47;7;7
