Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;2;138,375;3224,465;1;138,165;3;1
T. GLOCK;24;3;145,409;3369,874;1;145,304;3;2
T. GLOCK;24;4;169,005;3538,879;1;169,005;3;3
T. GLOCK;24;6;138,38;4228,998;2;138,38;1;1
T. GLOCK;24;8;132,698;5135,164;3;132,383;4;1
T. GLOCK;24;9;132,278;5267,442;3;132,068;4;2
T. GLOCK;24;10;152,191;5419,633;3;152,086;4;3
T. GLOCK;24;11;172,913;5592,546;3;172,913;4;4
J. D'AMBROSIO;25;2;142,825;3203,91;1;142,3;6;1
J. D'AMBROSIO;25;3;139,731;3343,641;1;139,311;6;2
J. D'AMBROSIO;25;4;154,125;3497,766;1;153,81;6;3
J. D'AMBROSIO;25;5;172,811;3670,577;1;172,601;6;4
J. D'AMBROSIO;25;6;138,878;3809,455;1;138,773;6;5
J. D'AMBROSIO;25;7;148,943;3958,398;1;148,943;6;6
J. D'AMBROSIO;25;9;133,857;5144,323;2;133,542;4;1
J. D'AMBROSIO;25;10;132,772;5277,095;2;132,562;4;2
J. D'AMBROSIO;25;11;157,899;5434,994;2;157,794;4;3
J. D'AMBROSIO;25;12;171,242;5606,236;2;171,242;4;4
K. CHANDHOK;20;2;139,257;3864,874;1;138,942;4;1
K. CHANDHOK;20;3;136,671;4001,545;1;136,461;4;2
K. CHANDHOK;20;4;141,069;4142,614;1;140,964;4;3
K. CHANDHOK;20;5;144,09;4286,704;1;144,09;4;4
K. CHANDHOK;20;7;133,434;5139,671;2;133,329;2;1
K. CHANDHOK;20;8;133,09;5272,761;2;133,09;2;2
J. TRULLI;21;3;138,887;3526,985;2;138,362;6;1
J. TRULLI;21;4;136,295;3663,28;2;135,875;6;2
J. TRULLI;21;5;134,154;3797,434;2;133,839;6;3
J. TRULLI;21;6;141,666;3939,1;2;141,456;6;4
J. TRULLI;21;7;135,307;4074,407;2;135,202;6;5
J. TRULLI;21;8;152,409;4226,816;2;152,409;6;6
J. TRULLI;21;10;142,207;5253,153;3;141,892;4;1
J. TRULLI;21;11;128,233;5381,386;3;128,023;4;2
J. TRULLI;21;12;182,512;5563,898;3;182,407;4;3
J. TRULLI;21;13;179,45;5743,348;3;179,45;4;4
D. RICCIARDO;22;2;144,957;3407,133;1;144,642;4;1
D. RICCIARDO;22;3;145,267;3552,4;1;145,057;4;2
D. RICCIARDO;22;4;146,469;3698,869;1;146,364;4;3
D. RICCIARDO;22;5;150,221;3849,09;1;150,221;4;4
D. RICCIARDO;22;7;134,933;5147,519;2;134,618;4;1
D. RICCIARDO;22;8;137,71;5285,229;2;137,5;4;2
D. RICCIARDO;22;9;155,983;5441,212;2;155,878;4;3
D. RICCIARDO;22;10;180,398;5621,61;2;180,398;4;4
V. LIUZZI;23;2;142,983;852,983;1;142,878;2;1
V. LIUZZI;23;3;140,966;993,949;1;140,966;2;2
V. LIUZZI;23;5;134,446;1921,114;2;134,131;4;1
V. LIUZZI;23;6;132,389;2053,503;2;132,179;4;2
V. LIUZZI;23;7;157,912;2211,415;2;157,807;4;3
V. LIUZZI;23;8;174,958;2386,373;2;174,958;4;4
S. VETTEL;1;3;131,541;3884,529;2;131,331;3;1
S. VETTEL;1;4;130,258;4014,787;2;130,153;3;2
S. VETTEL;1;5;143,445;4158,232;2;143,445;3;3
S. VETTEL;1;7;123,752;5342,069;3;123,542;3;1
S. VETTEL;1;8;169,274;5511,343;3;169,169;3;2
S. VETTEL;1;9;172,76;5684,103;3;172,76;3;3
L. HAMILTON;3;3;124,301;5169,047;2;123,986;4;1
L. HAMILTON;3;4;126,848;5295,895;2;126,638;4;2
L. HAMILTON;3;5;150,305;5446,2;2;150,2;4;3
L. HAMILTON;3;6;150,084;5596,284;2;150,084;4;4
M. WEBBER;2;2;130,799;3631,086;1;130,589;3;1
M. WEBBER;2;3;129,852;3760,938;1;129,747;3;2
