Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;2;117,277;781,905;1;117,121;3;1
T. GLOCK;24;3;116,201;898,106;1;116,123;3;2
T. GLOCK;24;4;135,203;1033,309;1;135,203;3;3
T. GLOCK;24;6;115,853;1685,5;2;115,697;3;1
T. GLOCK;24;7;115,624;1801,124;2;115,546;3;2
T. GLOCK;24;8;141,119;1942,243;2;141,119;3;3
T. GLOCK;24;10;113,992;2899,776;3;113,602;6;1
T. GLOCK;24;11;140,856;3040,632;3;140,544;6;2
T. GLOCK;24;12;113,829;3154,461;3;113,595;6;3
T. GLOCK;24;13;130,943;3285,404;3;130,787;6;4
T. GLOCK;24;14;115,138;3400,542;3;115,06;6;5
T. GLOCK;24;15;140,023;3540,565;3;140,023;6;6
J. D'AMBROSIO;25;2;121,917;562,552;1;121,449;7;1
J. D'AMBROSIO;25;3;118,174;680,726;1;117,784;7;2
J. D'AMBROSIO;25;4;117,616;798,342;1;117,304;7;3
J. D'AMBROSIO;25;5;135,571;933,913;1;135,337;7;4
J. D'AMBROSIO;25;6;116,79;1050,703;1;116,634;7;5
J. D'AMBROSIO;25;7;116,255;1166,958;1;116,177;7;6
J. D'AMBROSIO;25;8;135,688;1302,646;1;135,688;7;7
J. D'AMBROSIO;25;10;116,836;2078,558;2;116,524;5;1
J. D'AMBROSIO;25;11;116,54;2195,098;2;116,306;5;2
J. D'AMBROSIO;25;12;121,84;2316,938;2;121,684;5;3
J. D'AMBROSIO;25;13;115,874;2432,812;2;115,796;5;4
J. D'AMBROSIO;25;14;131,124;2563,936;2;131,124;5;5
J. D'AMBROSIO;25;16;112,697;3135,298;3;112,541;3;1
J. D'AMBROSIO;25;17;132,154;3267,452;3;132,076;3;2
J. D'AMBROSIO;25;18;126,325;3393,777;3;126,325;3;3
H. KOVALAINEN;20;2;115,069;1344,707;1;114,445;9;1
H. KOVALAINEN;20;3;118,661;1463,368;1;118,115;9;2
H. KOVALAINEN;20;4;114,33;1577,698;1;113,862;9;3
H. KOVALAINEN;20;5;113,842;1691,54;1;113,452;9;4
H. KOVALAINEN;20;6;119,231;1810,771;1;118,919;9;5
H. KOVALAINEN;20;7;113,029;1923,8;1;112,795;9;6
H. KOVALAINEN;20;8;120,09;2043,89;1;119,934;9;7
H. KOVALAINEN;20;9;113,533;2157,423;1;113,455;9;8
H. KOVALAINEN;20;10;124,459;2281,882;1;124,459;9;9
H. KOVALAINEN;20;12;122,388;3204,716;2;122,154;4;1
H. KOVALAINEN;20;13;112,51;3317,226;2;112,354;4;2
H. KOVALAINEN;20;14;121,625;3438,851;2;121,547;4;3
