Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;1;127,786;283,786;1;127,525;4;1
T. GLOCK;24;2;107,646;391,432;1;107,472;4;2
T. GLOCK;24;3;105,17;496,602;1;105,083;4;3
T. GLOCK;24;4;105,193;601,795;1;105,193;4;4
T. GLOCK;24;6;124,263;1393,698;2;124,089;3;1
T. GLOCK;24;7;105,484;1499,182;2;105,397;3;2
T. GLOCK;24;8;105,697;1604,879;2;105,697;3;3
T. GLOCK;24;10;123,247;2469,551;3;123,073;3;1
T. GLOCK;24;11;104,528;2574,079;3;104,441;3;2
T. GLOCK;24;12;106,657;2680,736;3;106,657;3;3
T. GLOCK;24;14;131,029;3738,468;4;130,768;4;1
T. GLOCK;24;15;113,496;3851,964;4;113,322;4;2
T. GLOCK;24;16;104,063;3956,027;4;103,976;4;3
T. GLOCK;24;17;106,692;4062,719;4;106,692;4;4
T. GLOCK;24;19;114,939;5134,33;5;114,852;2;1
T. GLOCK;24;20;102,273;5236,603;5;102,273;2;2
J. D'AMBROSIO;25;1;107,73;215,73;1;107,556;3;1
J. D'AMBROSIO;25;2;108,15;323,88;1;108,063;3;2
J. D'AMBROSIO;25;3;105,283;429,163;1;105,283;3;3
J. D'AMBROSIO;25;5;121,477;1072,826;2;121,216;4;1
J. D'AMBROSIO;25;6;104,416;1177,242;2;104,242;4;2
J. D'AMBROSIO;25;7;104,067;1281,309;2;103,98;4;3
J. D'AMBROSIO;25;8;103,886;1385,195;2;103,886;4;4
J. D'AMBROSIO;25;10;127,836;1950,981;3;127,575;4;1
J. D'AMBROSIO;25;11;102,82;2053,801;3;102,646;4;2
J. D'AMBROSIO;25;12;102,809;2156,61;3;102,722;4;3
J. D'AMBROSIO;25;13;103,765;2260,375;3;103,765;4;4
J. D'AMBROSIO;25;15;123,183;3032,554;4;122,487;9;1
J. D'AMBROSIO;25;16;109,14;3141,694;4;108,531;9;2
J. D'AMBROSIO;25;17;108,468;3250,162;4;107,946;9;3
