Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;2;129,387;1211,888;1;129,387;1;1
T. GLOCK;24;4;126,688;1876,955;2;126,601;2;1
T. GLOCK;24;5;111,605;1988,56;2;111,605;2;2
T. GLOCK;24;7;128,076;3392,379;3;127,641;6;1
T. GLOCK;24;8;106,807;3499,186;3;106,459;6;2
T. GLOCK;24;9;105,933;3605,119;3;105,672;6;3
T. GLOCK;24;10;105,221;3710,34;3;105,047;6;4
T. GLOCK;24;11;108,129;3818,469;3;108,042;6;5
T. GLOCK;24;12;105,336;3923,805;3;105,336;6;6
T. GLOCK;24;14;123,659;4796,299;4;123,311;5;1
T. GLOCK;24;15;109,523;4905,822;4;109,262;5;2
T. GLOCK;24;16;108,421;5014,243;4;108,247;5;3
T. GLOCK;24;17;105,56;5119,803;4;105,473;5;4
T. GLOCK;24;18;150,46;5270,263;4;150,46;5;5
J. D'AMBROSIO;25;3;135,347;1655,111;2;135,347;1;1
J. D'AMBROSIO;25;5;130,191;3314,897;3;129,756;6;1
J. D'AMBROSIO;25;6;110,517;3425,414;3;110,169;6;2
J. D'AMBROSIO;25;7;107,01;3532,424;3;106,749;6;3
J. D'AMBROSIO;25;8;108,416;3640,84;3;108,242;6;4
J. D'AMBROSIO;25;9;105,798;3746,638;3;105,711;6;5
J. D'AMBROSIO;25;10;105,289;3851,927;3;105,289;6;6
J. D'AMBROSIO;25;12;133,389;4757,324;4;133,041;5;1
J. D'AMBROSIO;25;13;108,51;4865,834;4;108,249;5;2
J. D'AMBROSIO;25;14;107,251;4973,085;4;107,077;5;3
J. D'AMBROSIO;25;15;105,026;5078,111;4;104,939;5;4
J. D'AMBROSIO;25;16;106,987;5185,098;4;106,987;5;5
H. KOVALAINEN;20;3;131,398;2789,333;2;130,702;9;1
H. KOVALAINEN;20;4;112,372;2901,705;2;111,763;9;2
H. KOVALAINEN;20;5;107,373;3009,078;2;106,851;9;3
H. KOVALAINEN;20;6;104,999;3114,077;2;104,564;9;4
H. KOVALAINEN;20;7;107,364;3221,441;2;107,016;9;5
H. KOVALAINEN;20;8;104,136;3325,577;2;103,875;9;6
H. KOVALAINEN;20;9;108,041;3433,618;2;107,867;9;7
H. KOVALAINEN;20;10;109,249;3542,867;2;109,162;9;8
H. KOVALAINEN;20;11;104,136;3647,003;2;104,136;9;9
H. KOVALAINEN;20;13;135,524;4658,821;3;135,263;4;1
H. KOVALAINEN;20;14;105,48;4764,301;3;105,306;4;2
H. KOVALAINEN;20;15;110,869;4875,17;3;110,782;4;3
H. KOVALAINEN;20;16;105,277;4980,447;3;105,277;4;4
N. KARTHIKEYAN;22;3;144,973;1306,376;2;144,973;1;1
N. KARTHIKEYAN;22;5;126,476;2020,307;3;125,954;7;1
N. KARTHIKEYAN;22;6;114,567;2134,874;3;114,132;7;2
N. KARTHIKEYAN;22;7;111,254;2246,128;3;110,906;7;3
N. KARTHIKEYAN;22;8;109,337;2355,465;3;109,076;7;4
N. KARTHIKEYAN;22;9;107,995;2463,46;3;107,821;7;5
N. KARTHIKEYAN;22;10;125,714;2589,174;3;125,627;7;6
N. KARTHIKEYAN;22;11;107,932;2697,106;3;107,932;7;7
N. KARTHIKEYAN;22;13;120,202;3379,466;4;119,593;8;1
N. KARTHIKEYAN;22;14;109,354;3488,82;4;108,832;8;2
N. KARTHIKEYAN;22;15;106,926;3595,746;4;106,491;8;3
N. KARTHIKEYAN;22;16;110,858;3706,604;4;110,51;8;4
N. KARTHIKEYAN;22;17;116,598;3823,202;4;116,337;8;5
N. KARTHIKEYAN;22;18;107,425;3930,627;4;107,251;8;6
N. KARTHIKEYAN;22;19;108,658;4039,285;4;108,571;8;7
N. KARTHIKEYAN;22;20;110,2;4149,485;4;110,2;8;8
N. KARTHIKEYAN;22;22;154,726;4871,055;5;154,378;5;1
N. KARTHIKEYAN;22;23;113,588;4984,643;5;113,327;5;2
N. KARTHIKEYAN;22;24;109,034;5093,677;5;108,86;5;3
N. KARTHIKEYAN;22;25;109,494;5203,171;5;109,407;5;4
N. KARTHIKEYAN;22;26;138,73;5341,901;5;138,73;5;5
V. LIUZZI;23;3;133,098;1828,007;2;132,663;6;1
V. LIUZZI;23;4;107,593;1935,6;2;107,245;6;2
V. LIUZZI;23;5;107,207;2042,807;2;106,946;6;3
V. LIUZZI;23;6;106,629;2149,436;2;106,455;6;4
V. LIUZZI;23;7;116,133;2265,569;2;116,046;6;5
V. LIUZZI;23;8;105,626;2371,195;2;105,626;6;6
V. LIUZZI;23;10;126,148;3312,393;3;125,626;7;1
V. LIUZZI;23;11;105,873;3418,266;3;105,438;7;2
V. LIUZZI;23;12;113,176;3531,442;3;112,828;7;3
V. LIUZZI;23;13;106,406;3637,848;3;106,145;7;4
V. LIUZZI;23;14;105,494;3743,342;3;105,32;7;5
V. LIUZZI;23;15;118,808;3862,15;3;118,721;7;6
V. LIUZZI;23;16;106,01;3968,16;3;106,01;7;7
V. LIUZZI;23;18;139,837;4869,01;4;139,402;6;1
V. LIUZZI;23;19;108,259;4977,269;4;107,911;6;2
V. LIUZZI;23;20;107,052;5084,321;4;106,791;6;3
V. LIUZZI;23;21;113,506;5197,827;4;113,332;6;4
V. LIUZZI;23;22;112,479;5310,306;4;112,392;6;5
V. LIUZZI;23;23;109,7;5420,006;4;109,7;6;6
S. VETTEL;1;3;120,505;2877,911;2;119,896;8;1
S. VETTEL;1;4;105,16;2983,071;2;104,638;8;2
S. VETTEL;1;5;103,86;3086,931;2;103,425;8;3
S. VETTEL;1;6;104,336;3191,267;2;103,988;8;4
S. VETTEL;1;7;109,199;3300,466;2;108,938;8;5
S. VETTEL;1;8;103,545;3404,011;2;103,371;8;6
S. VETTEL;1;9;104,677;3508,688;2;104,59;8;7
S. VETTEL;1;10;116,633;3625,321;2;116,633;8;8
S. VETTEL;1;12;120,884;4413,267;3;120,014;11;1
S. VETTEL;1;13;105,045;4518,312;3;104,262;11;2
S. VETTEL;1;14;104,363;4622,675;3;103,667;11;3
S. VETTEL;1;15;104,392;4727,067;3;103,783;11;4
S. VETTEL;1;16;102,941;4830,008;3;102,419;11;5
S. VETTEL;1;17;103,639;4933,647;3;103,204;11;6
S. VETTEL;1;18;103,409;5037,056;3;103,061;11;7
S. VETTEL;1;19;103,506;5140,562;3;103,245;11;8
