Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;2;119,837;974,837;1;119,066;8;1
T. GLOCK;24;3;121,442;1096,279;1;120,781;8;2
T. GLOCK;24;4;117,697;1213,976;1;117,146;8;3
T. GLOCK;24;5;119,945;1333,921;1;119,504;8;4
T. GLOCK;24;6;117,149;1451,07;1;116,818;8;5
T. GLOCK;24;7;141,461;1592,531;1;141,241;8;6
T. GLOCK;24;8;115,549;1708,08;1;115,439;8;7
T. GLOCK;24;9;121,235;1829,315;1;121,235;8;8
J. D'AMBROSIO;25;1;124,705;3515,705;1;124,154;6;1
J. D'AMBROSIO;25;2;121,91;3637,615;1;121,469;6;2
J. D'AMBROSIO;25;3;128,946;3766,561;1;128,615;6;3
J. D'AMBROSIO;25;4;123,433;3889,994;1;123,213;6;4
J. D'AMBROSIO;25;5;120,962;4010,956;1;120,852;6;5
J. D'AMBROSIO;25;6;119,865;4130,821;1;119,865;6;6
J. D'AMBROSIO;25;8;116,706;4813,762;2;116,265;5;1
J. D'AMBROSIO;25;9;115,383;4929,145;2;115,052;5;2
J. D'AMBROSIO;25;10;121,409;5050,554;2;121,189;5;3
J. D'AMBROSIO;25;11;114,714;5165,268;2;114,604;5;4
J. D'AMBROSIO;25;12;127,364;5292,632;2;127,364;5;5
H. KOVALAINEN;20;1;120,771;3411,771;1;119,889;9;1
H. KOVALAINEN;20;2;119,711;3531,482;1;118,94;9;2
H. KOVALAINEN;20;3;120,346;3651,828;1;119,685;9;3
H. KOVALAINEN;20;4;117,86;3769,688;1;117,309;9;4
H. KOVALAINEN;20;5;119,135;3888,823;1;118,694;9;5
H. KOVALAINEN;20;6;118,228;4007,051;1;117,897;9;6
H. KOVALAINEN;20;7;117,732;4124,783;1;117,512;9;7
H. KOVALAINEN;20;8;117,582;4242,365;1;117,472;9;8
H. KOVALAINEN;20;9;121,398;4363,763;1;121,398;9;9
H. KOVALAINEN;20;11;114,708;4842,719;2;114,267;5;1
H. KOVALAINEN;20;12;113,997;4956,716;2;113,666;5;2
H. KOVALAINEN;20;13;113,017;5069,733;2;112,797;5;3
H. KOVALAINEN;20;14;112,578;5182,311;2;112,468;5;4
H. KOVALAINEN;20;15;116,908;5299,219;2;116,908;5;5
J. TRULLI;21;1;124,098;3407,098;1;123,657;5;1
J. TRULLI;21;2;126,663;3533,761;1;126,332;5;2
J. TRULLI;21;3;122,812;3656,573;1;122,592;5;3
J. TRULLI;21;4;117,782;3774,355;1;117,672;5;4
J. TRULLI;21;5;129,312;3903,667;1;129,312;5;5
J. TRULLI;21;7;119,697;4552,278;2;119,697;1;1
J. TRULLI;21;9;115,809;4990,237;3;115,589;3;1
J. TRULLI;21;10;115,155;5105,392;3;115,045;3;2
J. TRULLI;21;11;129,584;5234,976;3;129,584;3;3
D. RICCIARDO;22;1;124,922;4309,922;1;124,04;9;1
D. RICCIARDO;22;2;124,891;4434,813;1;124,12;9;2
D. RICCIARDO;22;3;118,145;4552,958;1;117,484;9;3
D. RICCIARDO;22;4;117,58;4670,538;1;117,029;9;4
D. RICCIARDO;22;5;117,356;4787,894;1;116,915;9;5
D. RICCIARDO;22;6;123,179;4911,073;1;122,848;9;6
D. RICCIARDO;22;7;116,698;5027,771;1;116,478;9;7
D. RICCIARDO;22;8;115,828;5143,599;1;115,718;9;8
D. RICCIARDO;22;9;123,85;5267,449;1;123,85;9;9
V. LIUZZI;23;1;131,476;4816,476;1;131,035;5;1
V. LIUZZI;23;2;117,183;4933,659;1;116,852;5;2
V. LIUZZI;23;3;121,77;5055,429;1;121,55;5;3
V. LIUZZI;23;4;116,037;5171,466;1;115,927;5;4
V. LIUZZI;23;5;123,126;5294,592;1;123,126;5;5
S. VETTEL;1;1;117,564;4339,564;1;117,344;3;1
S. VETTEL;1;2;114,545;4454,109;1;114,435;3;2
