Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;3;115,027;2628,946;2;114,476;6;1
T. GLOCK;24;4;113,854;2742,8;2;113,413;6;2
T. GLOCK;24;5;121,436;2864,236;2;121,105;6;3
T. GLOCK;24;6;113,482;2977,718;2;113,262;6;4
T. GLOCK;24;7;113,333;3091,051;2;113,223;6;5
T. GLOCK;24;8;129,543;3220,594;2;129,543;6;6
T. GLOCK;24;10;116,201;4378,127;3;116,091;2;1
T. GLOCK;24;11;115,297;4493,424;3;115,297;2;2
T. GLOCK;24;13;112,55;5089,641;4;112,219;4;1
T. GLOCK;24;14;120,306;5209,947;4;120,086;4;2
T. GLOCK;24;15;112,47;5322,417;4;112,36;4;3
T. GLOCK;24;16;113,048;5435,465;4;113,048;4;4
J. D'AMBROSIO;25;2;123,001;841,715;1;122,891;2;1
J. D'AMBROSIO;25;3;125,025;966,74;1;125,025;2;2
J. D'AMBROSIO;25;5;117,356;1574,303;2;116,915;5;1
J. D'AMBROSIO;25;6;117,014;1691,317;2;116,683;5;2
J. D'AMBROSIO;25;7;116,454;1807,771;2;116,234;5;3
J. D'AMBROSIO;25;8;116,066;1923,837;2;115,956;5;4
J. D'AMBROSIO;25;9;120,887;2044,724;2;120,887;5;5
J. D'AMBROSIO;25;11;119,356;3810,034;3;117,813;15;1
J. D'AMBROSIO;25;12;119,144;3929,178;3;117,711;15;2
J. D'AMBROSIO;25;13;118,199;4047,377;3;116,877;15;3
J. D'AMBROSIO;25;14;117,96;4165,337;3;116,748;15;4
J. D'AMBROSIO;25;15;116,78;4282,117;3;115,678;15;5
J. D'AMBROSIO;25;16;121,365;4403,482;3;120,373;15;6
J. D'AMBROSIO;25;17;121,688;4525,17;3;120,806;15;7
J. D'AMBROSIO;25;18;122,86;4648,03;3;122,089;15;8
J. D'AMBROSIO;25;19;115,091;4763,121;3;114,43;15;9
J. D'AMBROSIO;25;20;114,403;4877,524;3;113,852;15;10
J. D'AMBROSIO;25;21;119,416;4996,94;3;118,975;15;11
J. D'AMBROSIO;25;22;113,86;5110,8;3;113,529;15;12
J. D'AMBROSIO;25;23;113,469;5224,269;3;113,249;15;13
J. D'AMBROSIO;25;24;115,471;5339,74;3;115,361;15;14
J. D'AMBROSIO;25;25;115,054;5454,794;3;115,054;15;15
K. CHANDHOK;20;3;159,98;1745,094;2;159,98;1;1
K. CHANDHOK;20;5;119,068;2500,157;3;118,407;7;1
K. CHANDHOK;20;6;114,373;2614,53;3;113,822;7;2
K. CHANDHOK;20;7;113,436;2727,966;3;112,995;7;3
K. CHANDHOK;20;8;112,301;2840,267;3;111,97;7;4
K. CHANDHOK;20;9;113,116;2953,383;3;112,896;7;5
K. CHANDHOK;20;10;114,997;3068,38;3;114,887;7;6
K. CHANDHOK;20;11;119,961;3188,341;3;119,961;7;7
K. CHANDHOK;20;13;111,119;5051,773;4;110,788;4;1
K. CHANDHOK;20;14;116,02;5167,793;4;115,8;4;2
K. CHANDHOK;20;15;111,279;5279,072;4;111,169;4;3
K. CHANDHOK;20;16;117,522;5396,594;4;117,522;4;4
J. TRULLI;21;3;146,065;1715,055;2;146,065;1;1
J. TRULLI;21;5;114,739;2542,976;3;113,857;9;1
J. TRULLI;21;6;120,389;2663,365;3;119,618;9;2
J. TRULLI;21;7;113,594;2776,959;3;112,933;9;3
J. TRULLI;21;8;112,357;2889,316;3;111,806;9;4
J. TRULLI;21;9;112,616;3001,932;3;112,175;9;5
J. TRULLI;21;10;128,839;3130,771;3;128,508;9;6
J. TRULLI;21;11;110,653;3241,424;3;110,433;9;7
J. TRULLI;21;12;110,222;3351,646;3;110,112;9;8
J. TRULLI;21;13;128,745;3480,391;3;128,745;9;9
D. RICCIARDO;22;2;123,701;1510,503;1;122,93;8;1
D. RICCIARDO;22;3;120,183;1630,686;1;119,522;8;2
D. RICCIARDO;22;4;119,187;1749,873;1;118,636;8;3
D. RICCIARDO;22;5;122,578;1872,451;1;122,137;8;4
D. RICCIARDO;22;6;117,37;1989,821;1;117,039;8;5
D. RICCIARDO;22;7;117,119;2106,94;1;116,899;8;6
D. RICCIARDO;22;8;116,445;2223,385;1;116,335;8;7
D. RICCIARDO;22;9;115,915;2339,3;1;115,915;8;8
D. RICCIARDO;22;11;117,934;3181,1;2;117,383;6;1
D. RICCIARDO;22;12;115,151;3296,251;2;114,71;6;2
D. RICCIARDO;22;13;114,878;3411,129;2;114,547;6;3
D. RICCIARDO;22;14;115,724;3526,853;2;115,504;6;4
D. RICCIARDO;22;15;119,799;3646,652;2;119,689;6;5
D. RICCIARDO;22;16;114,628;3761,28;2;114,628;6;6
D. RICCIARDO;22;18;115,184;4890,813;3;114,743;5;1
D. RICCIARDO;22;19;114,334;5005,147;3;114,003;5;2
D. RICCIARDO;22;20;119,743;5124,89;3;119,523;5;3
D. RICCIARDO;22;21;118,641;5243,531;3;118,531;5;4
D. RICCIARDO;22;22;120,143;5363,674;3;120,143;5;5
V. LIUZZI;23;2;122,762;1865,01;1;122,211;6;1
V. LIUZZI;23;3;121,764;1986,774;1;121,323;6;2
V. LIUZZI;23;4;118,951;2105,725;1;118,62;6;3
V. LIUZZI;23;5;116,482;2222,207;1;116,262;6;4
V. LIUZZI;23;6;115,967;2338,174;1;115,857;6;5
V. LIUZZI;23;7;129,942;2468,116;1;129,942;6;6
V. LIUZZI;23;9;114,844;3302,215;2;114,403;5;1
V. LIUZZI;23;10;114,862;3417,077;2;114,531;5;2
V. LIUZZI;23;11;123,473;3540,55;2;123,253;5;3
V. LIUZZI;23;12;116,976;3657,526;2;116,866;5;4
V. LIUZZI;23;13;122,805;3780,331;2;122,805;5;5
V. LIUZZI;23;15;113,836;4990,062;3;113,395;5;1
V. LIUZZI;23;16;113,782;5103,844;3;113,451;5;2
V. LIUZZI;23;17;113,143;5216,987;3;112,923;5;3
V. LIUZZI;23;18;119,096;5336,083;3;118,986;5;4
V. LIUZZI;23;19;120,491;5456,574;3;120,491;5;5
S. VETTEL;1;2;112,726;1724,273;1;111,844;9;1
S. VETTEL;1;3;109,853;1834,126;1;109,082;9;2
S. VETTEL;1;4;109,39;1943,516;1;108,729;9;3
S. VETTEL;1;5;120,643;2064,159;1;120,092;9;4
S. VETTEL;1;6;109,076;2173,235;1;108,635;9;5
S. VETTEL;1;7;108,794;2282,029;1;108,463;9;6
S. VETTEL;1;8;128,016;2410,045;1;127,796;9;7
S. VETTEL;1;9;110,313;2520,358;1;110,203;9;8
S. VETTEL;1;10;112,606;2632,964;1;112,606;9;9
S. VETTEL;1;12;109,602;4014,192;2;109,051;6;1
S. VETTEL;1;13;110,832;4125,024;2;110,391;6;2
S. VETTEL;1;14;108,996;4234,02;2;108,665;6;3
S. VETTEL;1;15;109,726;4343,746;2;109,506;6;4
S. VETTEL;1;16;110,447;4454,193;2;110,337;6;5
S. VETTEL;1;17;108,864;4563,057;2;108,864;6;6
S. VETTEL;1;20;138,735;5255,991;4;138,735;1;1
L. HAMILTON;3;2;113,505;1650,603;1;112,954;6;1
L. HAMILTON;3;3;110,427;1761,03;1;109,986;6;2
L. HAMILTON;3;4;109,577;1870,607;1;109,246;6;3
L. HAMILTON;3;5;113,985;1984,592;1;113,765;6;4
L. HAMILTON;3;6;109,429;2094,021;1;109,319;6;5
L. HAMILTON;3;7;112,654;2206,675;1;112,654;6;6
L. HAMILTON;3;11;111,066;3966,105;4;110,735;4;1
L. HAMILTON;3;12;115,747;4081,852;4;115,527;4;2
L. HAMILTON;3;13;110,942;4192,794;4;110,832;4;3
L. HAMILTON;3;14;112,429;4305,223;4;112,429;4;4
L. HAMILTON;3;16;108,549;4958,718;5;108,108;5;1
L. HAMILTON;3;17;116,48;5075,198;5;116,149;5;2
L. HAMILTON;3;18;108,964;5184,162;5;108,744;5;3
