Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;2;90,428;879,598;1;90,092;7;1
T. GLOCK;24;3;92,691;972,289;1;92,411;7;2
T. GLOCK;24;4;89,37;1061,659;1;89,146;7;3
T. GLOCK;24;5;89,164;1150,823;1;88,996;7;4
T. GLOCK;24;6;94,803;1245,626;1;94,691;7;5
T. GLOCK;24;7;89,151;1334,777;1;89,095;7;6
T. GLOCK;24;8;103,998;1438,775;1;103,998;7;7
T. GLOCK;24;10;116,412;2364,363;2;116,412;1;1
T. GLOCK;24;13;89,346;3316,184;4;89,178;4;1
T. GLOCK;24;14;89,24;3405,424;4;89,128;4;2
T. GLOCK;24;15;88,962;3494,386;4;88,906;4;3
T. GLOCK;24;16;111,691;3606,077;4;111,691;4;4
J. D'AMBROSIO;25;2;92,578;667,316;1;92,41;4;1
J. D'AMBROSIO;25;3;91;758,316;1;90,888;4;2
J. D'AMBROSIO;25;4;90,122;848,438;1;90,066;4;3
J. D'AMBROSIO;25;5;100,735;949,173;1;100,735;4;4
J. D'AMBROSIO;25;7;91,169;1772,169;2;90,833;7;1
J. D'AMBROSIO;25;8;89,762;1861,931;2;89,482;7;2
J. D'AMBROSIO;25;9;89,762;1951,693;2;89,538;7;3
J. D'AMBROSIO;25;10;97,213;2048,906;2;97,045;7;4
J. D'AMBROSIO;25;11;89,762;2138,668;2;89,65;7;5
J. D'AMBROSIO;25;12;89,602;2228,27;2;89,546;7;6
J. D'AMBROSIO;25;13;102,953;2331,223;2;102,953;7;7
J. D'AMBROSIO;25;15;90,412;2777,706;3;90,356;2;1
J. D'AMBROSIO;25;16;103,079;2880,785;3;103,079;2;2
J. D'AMBROSIO;25;18;88,598;3266,951;4;88,374;5;1
J. D'AMBROSIO;25;19;88,244;3355,195;4;88,076;5;2
J. D'AMBROSIO;25;20;98,46;3453,655;4;98,348;5;3
J. D'AMBROSIO;25;21;88,186;3541,841;4;88,13;5;4
J. D'AMBROSIO;25;22;111,647;3653,488;4;111,647;5;5
H. KOVALAINEN;20;2;89,327;727,005;1;89,047;6;1
H. KOVALAINEN;20;3;93,633;820,638;1;93,409;6;2
H. KOVALAINEN;20;4;94,162;914,8;1;93,994;6;3
H. KOVALAINEN;20;5;98,755;1013,555;1;98,643;6;4
H. KOVALAINEN;20;6;88,584;1102,139;1;88,528;6;5
H. KOVALAINEN;20;7;97,508;1199,647;1;97,508;6;6
H. KOVALAINEN;20;9;90,247;1918,901;2;89,967;6;1
H. KOVALAINEN;20;10;89,286;2008,187;2;89,062;6;2
H. KOVALAINEN;20;11;95,26;2103,447;2;95,092;6;3
H. KOVALAINEN;20;12;88,845;2192,292;2;88,733;6;4
H. KOVALAINEN;20;13;88,708;2281;2;88,652;6;5
H. KOVALAINEN;20;14;102,473;2383,473;2;102,473;6;6
H. KOVALAINEN;20;16;94,455;3001,227;3;94,231;5;1
H. KOVALAINEN;20;17;96,165;3097,392;3;95,997;5;2
H. KOVALAINEN;20;18;87,775;3185,167;3;87,663;5;3
H. KOVALAINEN;20;19;87,491;3272,658;3;87,435;5;4
H. KOVALAINEN;20;20;101,469;3374,127;3;101,469;5;5
J. TRULLI;21;2;89,663;744,078;1;89,383;6;1
J. TRULLI;21;3;88,936;833,014;1;88,712;6;2
J. TRULLI;21;4;93,456;926,47;1;93,288;6;3
J. TRULLI;21;5;91,669;1018,139;1;91,557;6;4
J. TRULLI;21;6;88,776;1106,915;1;88,72;6;5
J. TRULLI;21;7;101,893;1208,808;1;101,893;6;6
J. TRULLI;21;9;88,94;2303,598;2;88,828;3;1
J. TRULLI;21;10;88,471;2392,069;2;88,415;3;2
J. TRULLI;21;11;100,266;2492,335;2;100,266;3;3
J. TRULLI;21;13;88,083;3148,728;3;87,803;6;1
J. TRULLI;21;14;87,437;3236,165;3;87,213;6;2
J. TRULLI;21;15;90,944;3327,109;3;90,776;6;3
J. TRULLI;21;16;87,536;3414,645;3;87,424;6;4
J. TRULLI;21;17;87,328;3501,973;3;87,272;6;5
J. TRULLI;21;18;109,653;3611,626;3;109,653;6;6
D. RICCIARDO;22;2;93,752;993,571;1;93,024;14;1
D. RICCIARDO;22;3;95,472;1089,043;1;94,8;14;2
D. RICCIARDO;22;4;93,038;1182,081;1;92,422;14;3
D. RICCIARDO;22;5;90,674;1272,755;1;90,114;14;4
D. RICCIARDO;22;6;94,16;1366,915;1;93,656;14;5
D. RICCIARDO;22;7;90,538;1457,453;1;90,09;14;6
D. RICCIARDO;22;8;90,626;1548,079;1;90,234;14;7
D. RICCIARDO;22;9;91,506;1639,585;1;91,17;14;8
D. RICCIARDO;22;10;90,316;1729,901;1;90,036;14;9
D. RICCIARDO;22;11;90,362;1820,263;1;90,138;14;10
D. RICCIARDO;22;12;90,826;1911,089;1;90,658;14;11
D. RICCIARDO;22;13;91,92;2003,009;1;91,808;14;12
D. RICCIARDO;22;14;90,886;2093,895;1;90,83;14;13
D. RICCIARDO;22;15;97,815;2191,71;1;97,815;14;14
V. LIUZZI;23;2;90,969;877,682;1;90,689;6;1
V. LIUZZI;23;3;90,448;968,13;1;90,224;6;2
V. LIUZZI;23;4;91,572;1059,702;1;91,404;6;3
V. LIUZZI;23;5;90,249;1149,951;1;90,137;6;4
V. LIUZZI;23;6;89,931;1239,882;1;89,875;6;5
V. LIUZZI;23;7;100,582;1340,464;1;100,582;6;6
V. LIUZZI;23;9;90,357;1791,564;2;90,077;6;1
V. LIUZZI;23;10;90,071;1881,635;2;89,847;6;2
V. LIUZZI;23;11;89,948;1971,583;2;89,78;6;3
V. LIUZZI;23;12;89,724;2061,307;2;89,612;6;4
V. LIUZZI;23;13;89,624;2150,931;2;89,568;6;5
V. LIUZZI;23;14;101,339;2252,27;2;101,339;6;6
V. LIUZZI;23;16;93,367;3133,064;3;93,087;6;1
V. LIUZZI;23;17;88,657;3221,721;3;88,433;6;2
V. LIUZZI;23;18;88,441;3310,162;3;88,273;6;3
V. LIUZZI;23;19;101,022;3411,184;3;100,91;6;4
V. LIUZZI;23;20;89,828;3501,012;3;89,772;6;5
V. LIUZZI;23;21;106,997;3608,009;3;106,997;6;6
S. VETTEL;1;2;85,576;1212,778;1;85,296;6;1
S. VETTEL;1;3;84,816;1297,594;1;84,592;6;2
S. VETTEL;1;4;84,859;1382,453;1;84,691;6;3
S. VETTEL;1;5;85,484;1467,937;1;85,372;6;4
