Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;2;106,944;722,782;1;106,584;5;1
T. GLOCK;24;3;105,109;827,891;1;104,839;5;2
T. GLOCK;24;4;118,684;946,575;1;118,504;5;3
T. GLOCK;24;5;104,327;1050,902;1;104,237;5;4
T. GLOCK;24;6;129,739;1180,641;1;129,739;5;5
T. GLOCK;24;8;104,054;1826,28;2;103,964;2;1
T. GLOCK;24;9;112,48;1938,76;2;112,48;2;2
T. GLOCK;24;11;110,7;2565,234;3;110,7;1;1
T. GLOCK;24;13;103,275;3120,421;4;102,825;6;1
T. GLOCK;24;14;110,436;3230,857;4;110,076;6;2
T. GLOCK;24;15;108,169;3339,026;4;107,899;6;3
T. GLOCK;24;16;104,89;3443,916;4;104,71;6;4
T. GLOCK;24;17;105,684;3549,6;4;105,594;6;5
T. GLOCK;24;18;122,978;3672,578;4;122,978;6;6
J. D'AMBROSIO;25;2;107,325;667,936;1;107,055;4;1
J. D'AMBROSIO;25;3;111,271;779,207;1;111,091;4;2
J. D'AMBROSIO;25;4;105,622;884,829;1;105,532;4;3
J. D'AMBROSIO;25;5;117,512;1002,341;1;117,512;4;4
J. D'AMBROSIO;25;7;108,062;1948,437;2;107,882;3;1
J. D'AMBROSIO;25;8;107,877;2056,314;2;107,787;3;2
J. D'AMBROSIO;25;9;115,138;2171,452;2;115,138;3;3
J. D'AMBROSIO;25;11;104,827;3196,492;3;104,467;5;1
J. D'AMBROSIO;25;12;118,252;3314,744;3;117,982;5;2
J. D'AMBROSIO;25;13;104,377;3419,121;3;104,197;5;3
J. D'AMBROSIO;25;14;109,364;3528,485;3;109,274;5;4
J. D'AMBROSIO;25;15;112,844;3641,329;3;112,844;5;5
H. KOVALAINEN;20;2;111,463;783,564;1;111,103;5;1
H. KOVALAINEN;20;3;103,503;887,067;1;103,233;5;2
H. KOVALAINEN;20;4;107,253;994,32;1;107,073;5;3
H. KOVALAINEN;20;5;102,582;1096,902;1;102,492;5;4
H. KOVALAINEN;20;6;115,559;1212,461;1;115,559;5;5
H. KOVALAINEN;20;8;105,773;1919,408;2;105,413;5;1
H. KOVALAINEN;20;9;101,909;2021,317;2;101,639;5;2
H. KOVALAINEN;20;10;108,578;2129,895;2;108,398;5;3
H. KOVALAINEN;20;11;102,476;2232,371;2;102,386;5;4
H. KOVALAINEN;20;12;115,127;2347,498;2;115,127;5;5
H. KOVALAINEN;20;14;104,208;3109,085;3;103,938;4;1
H. KOVALAINEN;20;15;104,632;3213,717;3;104,452;4;2
H. KOVALAINEN;20;16;107,397;3321,114;3;107,307;4;3
