Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;2;134,508;952,508;1;134,418;2;1
T. GLOCK;24;3;159,033;1111,541;1;159,033;2;2
J. D'AMBROSIO;25;2;136,646;857,646;1;136,286;5;1
J. D'AMBROSIO;25;3;133,673;991,319;1;133,403;5;2
J. D'AMBROSIO;25;4;132,658;1123,977;1;132,478;5;3
J. D'AMBROSIO;25;5;142,889;1266,866;1;142,799;5;4
J. D'AMBROSIO;25;6;193,455;1460,321;1;193,455;5;5
K. CHANDHOK;21;3;131,058;4501,751;2;130,428;8;1
K. CHANDHOK;21;4;130,217;4631,968;2;129,677;8;2
K. CHANDHOK;21;5;149,598;4781,566;2;149,148;8;3
K. CHANDHOK;21;6;129,128;4910,694;2;128,768;8;4
K. CHANDHOK;21;7;136,778;5047,472;2;136,508;8;5
K. CHANDHOK;21;8;127,099;5174,571;2;126,919;8;6
K. CHANDHOK;21;9;126,35;5300,921;2;126,26;8;7
K. CHANDHOK;21;10;147,592;5448,513;2;147,592;8;8
D. RICCIARDO;22;2;133,882;3537,791;1;133,342;7;1
D. RICCIARDO;22;3;132,132;3669,923;1;131,682;7;2
D. RICCIARDO;22;4;131,194;3801,117;1;130,834;7;3
D. RICCIARDO;22;5;131,773;3932,89;1;131,503;7;4
D. RICCIARDO;22;6;135,016;4067,906;1;134,836;7;5
D. RICCIARDO;22;7;130,912;4198,818;1;130,822;7;6
D. RICCIARDO;22;8;144,349;4343,167;1;144,349;7;7
D. RICCIARDO;22;10;129,785;5039,896;2;129,515;4;1
D. RICCIARDO;22;11;130,159;5170,055;2;129,979;4;2
D. RICCIARDO;22;12;129,232;5299,287;2;129,142;4;3
D. RICCIARDO;22;13;144,904;5444,191;2;144,904;4;4
N. KARTHIKEYAN;23;2;134,695;806,695;1;133,705;12;1
N. KARTHIKEYAN;23;3;133,154;939,849;1;132,254;12;2
N. KARTHIKEYAN;23;4;136,654;1076,503;1;135,844;12;3
N. KARTHIKEYAN;23;5;137,076;1213,579;1;136,356;12;4
N. KARTHIKEYAN;23;6;134,34;1347,919;1;133,71;12;5
N. KARTHIKEYAN;23;7;143,346;1491,265;1;142,806;12;6
N. KARTHIKEYAN;23;8;132,607;1623,872;1;132,157;12;7
N. KARTHIKEYAN;23;9;130,343;1754,215;1;129,983;12;8
N. KARTHIKEYAN;23;10;129,765;1883,98;1;129,495;12;9
N. KARTHIKEYAN;23;11;139,529;2023,509;1;139,349;12;10
N. KARTHIKEYAN;23;12;128,832;2152,341;1;128,742;12;11
N. KARTHIKEYAN;23;13;145,907;2298,248;1;145,907;12;12
S. VETTEL;1;2;135,437;1222,437;1;134,987;6;1
S. VETTEL;1;3;124,425;1346,862;1;124,065;6;2
S. VETTEL;1;4;133,345;1480,207;1;133,075;6;3
S. VETTEL;1;5;122,852;1603,059;1;122,672;6;4
S. VETTEL;1;6;122,84;1725,899;1;122,75;6;5
S. VETTEL;1;7;146,239;1872,138;1;146,239;6;6
L. HAMILTON;3;3;125,484;3010,648;2;125,304;3;1
L. HAMILTON;3;4;123,391;3134,039;2;123,301;3;2
L. HAMILTON;3;5;132,084;3266,123;2;132,084;3;3
M. WEBBER;2;2;126,928;1121,928;1;126,748;3;1
M. WEBBER;2;3;125,183;1247,111;1;125,093;3;2
M. WEBBER;2;4;143,223;1390,334;1;143,223;3;3
M. SCHUMACHER;7;2;124,824;1033,824;1;124,644;3;1
M. SCHUMACHER;7;3;124,331;1158,155;1;124,241;3;2
M. SCHUMACHER;7;4;143,807;1301,962;1;143,807;3;3
M. SCHUMACHER;7;6;125,977;1993,366;2;125,707;4;1
M. SCHUMACHER;7;7;125,74;2119,106;2;125,56;4;2
M. SCHUMACHER;7;8;122,784;2241,89;2;122,694;4;3
M. SCHUMACHER;7;9;136,508;2378,398;2;136,508;4;4
N. ROSBERG;8;2;126,241;3809,129;1;125,881;5;1
N. ROSBERG;8;3;126,536;3935,665;1;126,266;5;2
N. ROSBERG;8;4;126,559;4062,224;1;126,379;5;3
N. ROSBERG;8;5;126,902;4189,126;1;126,812;5;4
N. ROSBERG;8;6;136,069;4325,195;1;136,069;5;5
N. ROSBERG;8;8;124,311;4983,153;2;124,041;4;1
N. ROSBERG;8;9;129,324;5112,477;2;129,144;4;2
N. ROSBERG;8;10;126,883;5239,36;2;126,793;4;3
N. ROSBERG;8;11;143,335;5382,695;2;143,335;4;4
R. BARRICHELLO;11;2;128,218;1188,218;1;128,038;3;1
R. BARRICHELLO;11;3;138,751;1326,969;1;138,661;3;2
R. BARRICHELLO;11;4;139,494;1466,463;1;139,494;3;3
P. MALDONADO;12;2;129,111;860,111;1;128,931;3;1
P. MALDONADO;12;3;130,633;990,744;1;130,543;3;2
P. MALDONADO;12;4;139,82;1130,564;1;139,82;3;3
P. MALDONADO;12;6;128,762;1823,034;2;128,402;5;1
P. MALDONADO;12;7;126,852;1949,886;2;126,582;5;2
P. MALDONADO;12;8;126,978;2076,864;2;126,798;5;3
P. MALDONADO;12;9;139,604;2216,468;2;139,514;5;4
P. MALDONADO;12;10;138,874;2355,342;2;138,874;5;5
P. DI RESTA;15;3;128,055;4125,954;2;127,605;6;1
P. DI RESTA;15;4;129,285;4255,239;2;128,925;6;2
P. DI RESTA;15;5;124,858;4380,097;2;124,588;6;3
P. DI RESTA;15;6;134,908;4515,005;2;134,728;6;4
P. DI RESTA;15;7;123,95;4638,955;2;123,86;6;5
P. DI RESTA;15;8;140,891;4779,846;2;140,891;6;6
P. DI RESTA;15;10;122,912;5313,21;3;122,822;2;1
P. DI RESTA;15;11;140,581;5453,791;3;140,581;2;2
A. SUTIL;14;3;125,229;4162,56;2;124,869;5;1
A. SUTIL;14;4;123,8;4286,36;2;123,53;5;2
A. SUTIL;14;5;135,69;4422,05;2;135,51;5;3
A. SUTIL;14;6;123,756;4545,806;2;123,666;5;4
A. SUTIL;14;7;136,788;4682,594;2;136,788;5;5
A. SUTIL;14;9;123,141;5149,243;3;122,961;3;1
A. SUTIL;14;10;124,897;5274,14;3;124,807;3;2
A. SUTIL;14;11;137,37;5411,51;3;137,37;3;3
S. PEREZ;17;2;179,887;904,887;1;179,617;4;1
S. PEREZ;17;3;131,033;1035,92;1;130,853;4;2
S. PEREZ;17;4;124,797;1160,717;1;124,707;4;3
S. PEREZ;17;5;135,114;1295,831;1;135,114;4;4
S. PEREZ;17;7;135,458;1951,558;2;135,458;1;1
K. KOBAYASHI;16;1;149,689;413,689;1;149,689;1;1
K. KOBAYASHI;16;3;126,423;3711,541;2;125,973;6;1
K. KOBAYASHI;16;4;124,938;3836,479;2;124,578;6;2
K. KOBAYASHI;16;5;129,992;3966,471;2;129,722;6;3
K. KOBAYASHI;16;6;123,292;4089,763;2;123,112;6;4
K. KOBAYASHI;16;7;128,427;4218,19;2;128,337;6;5
K. KOBAYASHI;16;8;137,331;4355,521;2;137,331;6;6
K. KOBAYASHI;16;10;123,879;4968,27;3;123,699;3;1
K. KOBAYASHI;16;11;130,413;5098,683;3;130,323;3;2
K. KOBAYASHI;16;12;136,678;5235,361;3;136,678;3;3
J. VERGNE;19;2;133,807;836,807;1;133,267;7;1
J. VERGNE;19;3;129,712;966,519;1;129,262;7;2
J. VERGNE;19;4;128,081;1094,6;1;127,721;7;3
J. VERGNE;19;5;127,856;1222,456;1;127,586;7;4
J. VERGNE;19;6;128,347;1350,803;1;128,167;7;5
J. VERGNE;19;7;127,541;1478,344;1;127,451;7;6
J. VERGNE;19;8;145,654;1623,998;1;145,654;7;7
S. BUEMI;18;2;127,906;3209,518;1;127,366;7;1
S. BUEMI;18;3;126,24;3335,758;1;125,79;7;2
S. BUEMI;18;4;124,554;3460,312;1;124,194;7;3
S. BUEMI;18;5;133,465;3593,777;1;133,195;7;4
S. BUEMI;18;6;123,182;3716,959;1;123,002;7;5
S. BUEMI;18;7;139,219;3856,178;1;139,129;7;6
S. BUEMI;18;8;174,422;4030,6;1;174,422;7;7
