Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;2;102,43;2076,574;1;102,184;4;1
T. GLOCK;24;3;101,341;2177,915;1;101,177;4;2
T. GLOCK;24;4;112,429;2290,344;1;112,347;4;3
T. GLOCK;24;5;115,051;2405,395;1;115,051;4;4
T. GLOCK;24;7;100,872;4944,991;2;100,463;6;1
T. GLOCK;24;8;111,468;5056,459;2;111,14;6;2
T. GLOCK;24;9;144,432;5200,891;2;144,186;6;3
T. GLOCK;24;10;103,002;5303,893;2;102,838;6;4
T. GLOCK;24;11;135,932;5439,825;2;135,85;6;5
T. GLOCK;24;12;140,403;5580,228;2;140,403;6;6
J. D'AMBROSIO;25;2;110,733;1949,096;1;110,16;8;1
J. D'AMBROSIO;25;3;104,19;2053,286;1;103,699;8;2
J. D'AMBROSIO;25;4;102,641;2155,927;1;102,232;8;3
J. D'AMBROSIO;25;5;101,934;2257,861;1;101,606;8;4
J. D'AMBROSIO;25;6;116,345;2374,206;1;116,099;8;5
J. D'AMBROSIO;25;7;143,561;2517,767;1;143,397;8;6
J. D'AMBROSIO;25;8;101,364;2619,131;1;101,282;8;7
J. D'AMBROSIO;25;9;110,504;2729,635;1;110,504;8;8
J. D'AMBROSIO;25;11;101,134;3734,967;2;100,888;4;1
J. D'AMBROSIO;25;12;111,201;3846,168;2;111,037;4;2
J. D'AMBROSIO;25;13;101,019;3947,187;2;100,937;4;3
J. D'AMBROSIO;25;14;108,045;4055,232;2;108,045;4;4
J. D'AMBROSIO;25;16;103,852;4846,608;3;103,279;8;1
J. D'AMBROSIO;25;17;102,168;4948,776;3;101,677;8;2
J. D'AMBROSIO;25;18;101,695;5050,471;3;101,285;8;3
J. D'AMBROSIO;25;19;102,022;5152,493;3;101,694;8;4
J. D'AMBROSIO;25;20;101,759;5254,252;3;101,513;8;5
J. D'AMBROSIO;25;21;105,347;5359,599;3;105,183;8;6
J. D'AMBROSIO;25;22;116,969;5476,568;3;116,887;8;7
J. D'AMBROSIO;25;23;150,11;5626,678;3;150,11;8;8
K. CHANDHOK;20;2;106,145;2096,667;1;105,736;6;1
K. CHANDHOK;20;3;105,276;2201,943;1;104,948;6;2
K. CHANDHOK;20;4;101,465;2303,408;1;101,219;6;3
K. CHANDHOK;20;5;100,655;2404,063;1;100,491;6;4
K. CHANDHOK;20;6;104,285;2508,348;1;104,203;6;5
K. CHANDHOK;20;7;117,698;2626,046;1;117,698;6;6
K. CHANDHOK;20;9;99,946;3310,317;2;99,618;5;1
K. CHANDHOK;20;10;100,074;3410,391;2;99,828;5;2
K. CHANDHOK;20;11;100,637;3511,028;2;100,473;5;3
K. CHANDHOK;20;12;100,705;3611,733;2;100,623;5;4
K. CHANDHOK;20;13;121,735;3733,468;2;121,735;5;5
K. CHANDHOK;20;15;101,177;4300,477;3;100,686;7;1
K. CHANDHOK;20;16;108,39;4408,867;3;107,981;7;2
K. CHANDHOK;20;17;101,08;4509,947;3;100,752;7;3
K. CHANDHOK;20;18;109,869;4619,816;3;109,623;7;4
K. CHANDHOK;20;19;100,32;4720,136;3;100,156;7;5
K. CHANDHOK;20;20;100,658;4820,794;3;100,576;7;6
K. CHANDHOK;20;21;130,732;4951,526;3;130,732;7;7
J. TRULLI;21;2;101,404;1947,895;1;101,076;5;1
J. TRULLI;21;3;104,523;2052,418;1;104,277;5;2
J. TRULLI;21;4;111,741;2164,159;1;111,577;5;3
J. TRULLI;21;5;99,382;2263,541;1;99,3;5;4
J. TRULLI;21;6;109,655;2373,196;1;109,655;5;5
J. TRULLI;21;8;99,168;3506,516;2;99,086;2;1
J. TRULLI;21;9;112,589;3619,105;2;112,589;2;2
D. RICCIARDO;22;2;106,073;1237,128;1;105,5;8;1
D. RICCIARDO;22;3;103,544;1340,672;1;103,053;8;2
D. RICCIARDO;22;4;102,856;1443,528;1;102,447;8;3
D. RICCIARDO;22;5;102,576;1546,104;1;102,248;8;4
D. RICCIARDO;22;6;101,597;1647,701;1;101,351;8;5
D. RICCIARDO;22;7;101,319;1749,02;1;101,155;8;6
D. RICCIARDO;22;8;101,106;1850,126;1;101,024;8;7
D. RICCIARDO;22;9;105,085;1955,211;1;105,085;8;8
D. RICCIARDO;22;11;101,976;2818,668;2;101,567;6;1
D. RICCIARDO;22;12;101,162;2919,83;2;100,834;6;2
D. RICCIARDO;22;13;101,391;3021,221;2;101,145;6;3
D. RICCIARDO;22;14;101,35;3122,571;2;101,186;6;4
D. RICCIARDO;22;15;101,437;3224,008;2;101,355;6;5
D. RICCIARDO;22;16;109,035;3333,043;2;109,035;6;6
D. RICCIARDO;22;18;103,415;4479,909;3;103,251;3;1
D. RICCIARDO;22;19;103,243;4583,152;3;103,161;3;2
D. RICCIARDO;22;20;108,283;4691,435;3;108,283;3;3
D. RICCIARDO;22;22;102,89;5289,565;4;102,808;2;1
D. RICCIARDO;22;23;115,322;5404,887;4;115,322;2;2
N. KARTHIKEYAN;23;2;109,408;1184,822;1;109,162;4;1
N. KARTHIKEYAN;23;3;104,733;1289,555;1;104,569;4;2
N. KARTHIKEYAN;23;4;102,909;1392,464;1;102,827;4;3
N. KARTHIKEYAN;23;5;122,937;1515,401;1;122,937;4;4
N. KARTHIKEYAN;23;7;101,817;2251,506;2;101,489;5;1
N. KARTHIKEYAN;23;8;104,825;2356,331;2;104,579;5;2
N. KARTHIKEYAN;23;9;102,469;2458,8;2;102,305;5;3
N. KARTHIKEYAN;23;10;101,775;2560,575;2;101,693;5;4
N. KARTHIKEYAN;23;11;116,967;2677,542;2;116,967;5;5
N. KARTHIKEYAN;23;13;101,846;3557,836;3;101,6;4;1
N. KARTHIKEYAN;23;14;108,022;3665,858;3;107,858;4;2
N. KARTHIKEYAN;23;15;116,279;3782,137;3;116,197;4;3
N. KARTHIKEYAN;23;16;112,768;3894,905;3;112,768;4;4
N. KARTHIKEYAN;23;18;112,563;4862,904;4;112,154;6;1
N. KARTHIKEYAN;23;19;102,55;4965,454;4;102,222;6;2
N. KARTHIKEYAN;23;20;105,686;5071,14;4;105,44;6;3
N. KARTHIKEYAN;23;21;117,133;5188,273;4;116,969;6;4
N. KARTHIKEYAN;23;22;110,759;5299,032;4;110,677;6;5
N. KARTHIKEYAN;23;23;128,988;5428,02;4;128,988;6;6
S. VETTEL;1;2;97,639;2236,236;1;97,148;7;1
S. VETTEL;1;3;102,001;2338,237;1;101,592;7;2
S. VETTEL;1;4;104,601;2442,838;1;104,273;7;3
S. VETTEL;1;5;94,742;2537,58;1;94,496;7;4
S. VETTEL;1;6;101,207;2638,787;1;101,043;7;5
S. VETTEL;1;7;94,375;2733,162;1;94,293;7;6
S. VETTEL;1;8;107,855;2841,017;1;107,855;7;7
S. VETTEL;1;10;95,247;3726,111;2;94,838;6;1
S. VETTEL;1;11;94,521;3820,632;2;94,193;6;2
S. VETTEL;1;12;94,487;3915,119;2;94,241;6;3
S. VETTEL;1;13;104,377;4019,496;2;104,213;6;4
S. VETTEL;1;14;94,09;4113,586;2;94,008;6;5
S. VETTEL;1;15;106,09;4219,676;2;106,09;6;6
S. VETTEL;1;17;95,315;4904,793;3;95,069;4;1
S. VETTEL;1;18;102,215;5007,008;3;102,051;4;2
S. VETTEL;1;19;105,31;5112,318;3;105,228;4;3
S. VETTEL;1;20;95,217;5207,535;3;95,217;4;4
L. HAMILTON;3;2;96,11;2099,234;1;95,701;6;1
L. HAMILTON;3;3;99,546;2198,78;1;99,218;6;2
L. HAMILTON;3;4;94,427;2293,207;1;94,181;6;3
L. HAMILTON;3;5;99,843;2393,05;1;99,679;6;4
L. HAMILTON;3;6;93,725;2486,775;1;93,643;6;5
L. HAMILTON;3;7;103,436;2590,211;1;103,436;6;6
L. HAMILTON;3;9;95,22;3750,799;2;95,056;3;1
L. HAMILTON;3;10;101,467;3852,266;2;101,385;3;2
L. HAMILTON;3;11;101,825;3954,091;2;101,825;3;3
L. HAMILTON;3;13;100,071;5072,908;3;99,743;5;1
L. HAMILTON;3;14;97,994;5170,902;3;97,748;5;2
L. HAMILTON;3;15;96,294;5267,196;3;96,13;5;3
L. HAMILTON;3;16;114,198;5381,394;3;114,116;5;4
L. HAMILTON;3;17;138,116;5519,51;3;138,116;5;5
M. WEBBER;2;2;96,194;2025,441;1;95,703;7;1
M. WEBBER;2;3;95,494;2120,935;1;95,085;7;2
M. WEBBER;2;4;110,369;2231,304;1;110,041;7;3
M. WEBBER;2;5;97,411;2328,715;1;97,165;7;4
M. WEBBER;2;6;100,703;2429,418;1;100,539;7;5
M. WEBBER;2;7;94,426;2523,844;1;94,344;7;6
M. WEBBER;2;8;107,86;2631,704;1;107,86;7;7
M. WEBBER;2;10;95,522;3564,784;2;95,113;6;1
M. WEBBER;2;11;99,309;3664,093;2;98,981;6;2
M. WEBBER;2;12;95,085;3759,178;2;94,839;6;3
M. WEBBER;2;13;106,085;3865,263;2;105,921;6;4
M. WEBBER;2;14;94,829;3960,092;2;94,747;6;5
M. WEBBER;2;15;105,332;4065,424;2;105,332;6;6
M. WEBBER;2;17;100,273;4837,592;3;99,782;7;1
M. WEBBER;2;18;99,257;4936,849;3;98,848;7;2
M. WEBBER;2;19;99,729;5036,578;3;99,401;7;3
M. WEBBER;2;20;99,951;5136,529;3;99,705;7;4
M. WEBBER;2;21;99,826;5236,355;3;99,662;7;5
M. WEBBER;2;22;104,863;5341,218;3;104,781;7;6
M. WEBBER;2;23;115,614;5456,832;3;115,614;7;7
F. ALONSO;5;1;114,687;264,687;1;114,687;1;1
F. ALONSO;5;3;104,417;1903,837;2;104,008;6;1
F. ALONSO;5;4;115,552;2019,389;2;115,224;6;2
F. ALONSO;5;5;95,181;2114,57;2;94,935;6;3
F. ALONSO;5;6;105,406;2219,976;2;105,242;6;4
F. ALONSO;5;7;94,372;2314,348;2;94,29;6;5
F. ALONSO;5;8;113,13;2427,478;2;113,13;6;6
F. ALONSO;5;10;105,154;3929,722;3;104,663;7;1
F. ALONSO;5;11;99,109;4028,831;3;98,7;7;2
F. ALONSO;5;12;96,04;4124,871;3;95,712;7;3
F. ALONSO;5;13;100,795;4225,666;3;100,549;7;4
F. ALONSO;5;14;94,781;4320,447;3;94,617;7;5
F. ALONSO;5;15;94,757;4415,204;3;94,675;7;6
F. ALONSO;5;16;122,88;4538,084;3;122,88;7;7
F. ALONSO;5;19;100,115;5149,253;5;99,869;4;1
F. ALONSO;5;20;100,057;5249,31;5;99,893;4;2
F. ALONSO;5;21;102,624;5351,934;5;102,542;4;3
F. ALONSO;5;22;114,543;5466,477;5;114,543;4;4
J. BUTTON;4;1;123,523;301,523;1;123,523;1;1
