Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;2;104,376;1367,683;1;104,052;10;1
T. GLOCK;24;3;85,89;1453,573;1;85,602;10;2
T. GLOCK;24;4;81,698;1535,271;1;81,446;10;3
T. GLOCK;24;5;85,983;1621,254;1;85,767;10;4
T. GLOCK;24;6;80,448;1701,702;1;80,268;10;5
T. GLOCK;24;7;80,078;1781,78;1;79,934;10;6
T. GLOCK;24;8;79,678;1861,458;1;79,57;10;7
T. GLOCK;24;9;87,093;1948,551;1;87,021;10;8
T. GLOCK;24;10;80,053;2028,604;1;80,017;10;9
T. GLOCK;24;11;79,586;2108,19;1;79,586;10;10
T. GLOCK;24;13;92,148;2918,951;2;92,04;4;1
T. GLOCK;24;14;78,821;2997,772;2;78,749;4;2
T. GLOCK;24;15;78,58;3076,352;2;78,544;4;3
T. GLOCK;24;16;88,749;3165,101;2;88,749;4;4
T. GLOCK;24;18;90,178;3593,998;3;90,142;2;1
T. GLOCK;24;19;79,823;3673,821;3;79,823;2;2
J. D'AMBROSIO;25;2;107,16;1373,915;1;106,872;9;1
J. D'AMBROSIO;25;3;86,2;1460,115;1;85,948;9;2
J. D'AMBROSIO;25;4;83,523;1543,638;1;83,307;9;3
J. D'AMBROSIO;25;5;82,59;1626,228;1;82,41;9;4
J. D'AMBROSIO;25;6;81,874;1708,102;1;81,73;9;5
J. D'AMBROSIO;25;7;81,088;1789,19;1;80,98;9;6
J. D'AMBROSIO;25;8;80,639;1869,829;1;80,567;9;7
J. D'AMBROSIO;25;9;86,552;1956,381;1;86,516;9;8
J. D'AMBROSIO;25;10;80,875;2037,256;1;80,875;9;9
J. D'AMBROSIO;25;12;91,032;2807,766;2;90,888;5;1
J. D'AMBROSIO;25;13;85,189;2892,955;2;85,081;5;2
J. D'AMBROSIO;25;14;78,808;2971,763;2;78,736;5;3
J. D'AMBROSIO;25;15;87,144;3058,907;2;87,108;5;4
J. D'AMBROSIO;25;16;79,657;3138,564;2;79,657;5;5
J. D'AMBROSIO;25;18;89,74;3595,133;3;89,704;2;1
J. D'AMBROSIO;25;19;80,789;3675,922;3;80,789;2;2
H. KOVALAINEN;20;2;91,487;1424,95;1;91,163;10;1
H. KOVALAINEN;20;3;82,099;1507,049;1;81,811;10;2
H. KOVALAINEN;20;4;80,361;1587,41;1;80,109;10;3
H. KOVALAINEN;20;5;86,45;1673,86;1;86,234;10;4
H. KOVALAINEN;20;6;79,653;1753,513;1;79,473;10;5
H. KOVALAINEN;20;7;84,636;1838,149;1;84,492;10;6
H. KOVALAINEN;20;8;79,325;1917,474;1;79,217;10;7
H. KOVALAINEN;20;9;82,905;2000,379;1;82,833;10;8
H. KOVALAINEN;20;10;82,363;2082,742;1;82,327;10;9
H. KOVALAINEN;20;11;78,906;2161,648;1;78,906;10;10
H. KOVALAINEN;20;13;89,723;3051,073;2;89,651;3;1
H. KOVALAINEN;20;14;78,115;3129,188;2;78,079;3;2
