Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;2;96,591;2569,27;1;96,555;2;1
T. GLOCK;24;3;86,565;2655,835;1;86,565;2;2
T. GLOCK;24;5;98,509;3915,741;2;98,329;6;1
T. GLOCK;24;6;83,956;3999,697;2;83,812;6;2
T. GLOCK;24;7;83,15;4082,847;2;83,042;6;3
T. GLOCK;24;8;82,248;4165,095;2;82,176;6;4
T. GLOCK;24;9;87,516;4252,611;2;87,48;6;5
T. GLOCK;24;10;81,815;4334,426;2;81,815;6;6
T. GLOCK;24;12;96,485;5158,522;3;96,377;4;1
T. GLOCK;24;13;85,347;5243,869;3;85,275;4;2
T. GLOCK;24;14;82,83;5326,699;3;82,794;4;3
T. GLOCK;24;15;90,21;5416,909;3;90,21;4;4
J. D'AMBROSIO;25;2;101,481;1804,463;1;101,085;12;1
J. D'AMBROSIO;25;3;90,389;1894,852;1;90,029;12;2
J. D'AMBROSIO;25;4;89,449;1984,301;1;89,125;12;3
J. D'AMBROSIO;25;5;86,827;2071,128;1;86,539;12;4
J. D'AMBROSIO;25;6;91,127;2162,255;1;90,875;12;5
J. D'AMBROSIO;25;7;85,699;2247,954;1;85,483;12;6
J. D'AMBROSIO;25;8;84,522;2332,476;1;84,342;12;7
J. D'AMBROSIO;25;9;84,163;2416,639;1;84,019;12;8
J. D'AMBROSIO;25;10;99,368;2516,007;1;99,26;12;9
J. D'AMBROSIO;25;11;83,903;2599,91;1;83,831;12;10
J. D'AMBROSIO;25;12;88,891;2688,801;1;88,855;12;11
J. D'AMBROSIO;25;13;83,011;2771,812;1;83,011;12;12
J. D'AMBROSIO;25;15;92,977;3835,745;2;92,725;8;1
J. D'AMBROSIO;25;16;86,348;3922,093;2;86,132;8;2
J. D'AMBROSIO;25;17;82,798;4004,891;2;82,618;8;3
J. D'AMBROSIO;25;18;81,933;4086,824;2;81,789;8;4
J. D'AMBROSIO;25;19;82,391;4169,215;2;82,283;8;5
J. D'AMBROSIO;25;20;87,256;4256,471;2;87,184;8;6
J. D'AMBROSIO;25;21;81,787;4338,258;2;81,751;8;7
J. D'AMBROSIO;25;22;81,758;4420,016;2;81,758;8;8
J. D'AMBROSIO;25;24;95,081;5008,767;3;94,901;6;1
J. D'AMBROSIO;25;25;87,47;5096,237;3;87,326;6;2
J. D'AMBROSIO;25;26;83,675;5179,912;3;83,567;6;3
J. D'AMBROSIO;25;27;83,945;5263,857;3;83,873;6;4
J. D'AMBROSIO;25;28;82,038;5345,895;3;82,002;6;5
J. D'AMBROSIO;25;29;81,802;5427,697;3;81,802;6;6
H. KOVALAINEN;20;2;99,057;2521,186;1;98,913;5;1
H. KOVALAINEN;20;3;95,336;2616,522;1;95,228;5;2
H. KOVALAINEN;20;4;84,012;2700,534;1;83,94;5;3
H. KOVALAINEN;20;5;82,279;2782,813;1;82,243;5;4
H. KOVALAINEN;20;6;92,989;2875,802;1;92,989;5;5
H. KOVALAINEN;20;8;91,152;3397,933;2;90,864;9;1
H. KOVALAINEN;20;9;81,209;3479,142;2;80,957;9;2
H. KOVALAINEN;20;10;80,538;3559,68;2;80,322;9;3
H. KOVALAINEN;20;11;90,372;3650,052;2;90,192;9;4
H. KOVALAINEN;20;12;82,912;3732,964;2;82,768;9;5
H. KOVALAINEN;20;13;89,378;3822,342;2;89,27;9;6
H. KOVALAINEN;20;14;91,944;3914,286;2;91,872;9;7
H. KOVALAINEN;20;15;80,799;3995,085;2;80,763;9;8
H. KOVALAINEN;20;16;80,083;4075,168;2;80,083;9;9
H. KOVALAINEN;20;18;101,26;5138,316;3;101,152;4;1
H. KOVALAINEN;20;19;84,748;5223,064;3;84,676;4;2
H. KOVALAINEN;20;20;81,523;5304,587;3;81,487;4;3
H. KOVALAINEN;20;21;80,292;5384,879;3;80,292;4;4
J. TRULLI;21;1;121,177;142,177;1;121,177;1;1
J. TRULLI;21;3;97,358;2475,358;2;97,178;6;1
J. TRULLI;21;4;86,319;2561,677;2;86,175;6;2
J. TRULLI;21;5;83,374;2645,051;2;83,266;6;3
J. TRULLI;21;6;82,605;2727,656;2;82,533;6;4
J. TRULLI;21;7;82;2809,656;2;81,964;6;5
J. TRULLI;21;8;81,82;2891,476;2;81,82;6;6
J. TRULLI;21;10;91,244;3498,621;3;91,1;5;1
J. TRULLI;21;11;83,869;3582,49;3;83,761;5;2
J. TRULLI;21;12;83,352;3665,842;3;83,28;5;3
J. TRULLI;21;13;81,775;3747,617;3;81,739;5;4
J. TRULLI;21;14;81,116;3828,733;3;81,116;5;5
J. TRULLI;21;16;91,747;4696,324;4;91,423;10;1
J. TRULLI;21;17;83,412;4779,736;4;83,124;10;2
J. TRULLI;21;18;82,632;4862,368;4;82,38;10;3
