Name;DriverNum;Lap;Time;Elapsed;Stint;Fuel Corrected Laptime;Stint Length;Lap in stint
T. GLOCK;24;2;104,323;906,099;1;103,868;6;1
T. GLOCK;24;3;101,647;1007,746;1;101,283;6;2
T. GLOCK;24;4;100,929;1108,675;1;100,656;6;3
T. GLOCK;24;5;100,159;1208,834;1;99,977;6;4
T. GLOCK;24;6;99,888;1308,722;1;99,797;6;5
T. GLOCK;24;7;109,198;1417,92;1;109,198;6;6
T. GLOCK;24;9;102,962;2303,624;2;102,416;7;1
T. GLOCK;24;10;99,475;2403,099;2;99,02;7;2
T. GLOCK;24;11;103,84;2506,939;2;103,476;7;3
T. GLOCK;24;12;134,353;2641,292;2;134,08;7;4
T. GLOCK;24;13;99,535;2740,827;2;99,353;7;5
T. GLOCK;24;14;98,876;2839,703;2;98,785;7;6
T. GLOCK;24;15;104,625;2944,328;2;104,625;7;7
T. GLOCK;24;17;96,921;3339,488;3;96,648;4;1
T. GLOCK;24;18;96,724;3436,212;3;96,542;4;2
T. GLOCK;24;19;103,299;3539,511;3;103,208;4;3
T. GLOCK;24;20;113,586;3653,097;3;113,586;4;4
J. D'AMBROSIO;25;2;106,02;584,189;1;105,474;7;1
J. D'AMBROSIO;25;3;104,172;688,361;1;103,717;7;2
J. D'AMBROSIO;25;4;102,229;790,59;1;101,865;7;3
J. D'AMBROSIO;25;5;101,476;892,066;1;101,203;7;4
J. D'AMBROSIO;25;6;100,546;992,612;1;100,364;7;5
J. D'AMBROSIO;25;7;100,245;1092,857;1;100,154;7;6
J. D'AMBROSIO;25;8;108,014;1200,871;1;108,014;7;7
J. D'AMBROSIO;25;10;101,44;1927,488;2;101,076;5;1
J. D'AMBROSIO;25;11;100,272;2027,76;2;99,999;5;2
J. D'AMBROSIO;25;12;99,868;2127,628;2;99,686;5;3
J. D'AMBROSIO;25;13;99,41;2227,038;2;99,319;5;4
J. D'AMBROSIO;25;14;107,822;2334,86;2;107,822;5;5
J. D'AMBROSIO;25;16;101,524;2861,901;3;100,978;7;1
J. D'AMBROSIO;25;17;97,393;2959,294;3;96,938;7;2
J. D'AMBROSIO;25;18;96,958;3056,252;3;96,594;7;3
J. D'AMBROSIO;25;19;107,266;3163,518;3;106,993;7;4
J. D'AMBROSIO;25;20;97,238;3260,756;3;97,056;7;5
J. D'AMBROSIO;25;21;96,894;3357,65;3;96,803;7;6
J. D'AMBROSIO;25;22;104,507;3462,157;3;104,507;7;7
H. KOVALAINEN;20;1;99,047;1475,047;1;98,592;6;1
H. KOVALAINEN;20;2;98,021;1573,068;1;97,657;6;2
H. KOVALAINEN;20;3;102,856;1675,924;1;102,583;6;3
H. KOVALAINEN;20;4;97,933;1773,857;1;97,751;6;4
H. KOVALAINEN;20;5;98,44;1872,297;1;98,349;6;5
H. KOVALAINEN;20;6;105,36;1977,657;1;105,36;6;6
H. KOVALAINEN;20;8;100,775;3109,425;2;100,411;5;1
H. KOVALAINEN;20;9;95,385;3204,81;2;95,112;5;2
H. KOVALAINEN;20;10;104,381;3309,191;2;104,199;5;3
H. KOVALAINEN;20;11;95,576;3404,767;2;95,485;5;4
H. KOVALAINEN;20;12;108,498;3513,265;2;108,498;5;5
K. CHANDHOK;21;2;102,384;753,405;1;102,111;4;1
K. CHANDHOK;21;3;100,293;853,698;1;100,111;4;2
K. CHANDHOK;21;4;108,976;962,674;1;108,885;4;3
K. CHANDHOK;21;5;112,163;1074,837;1;112,163;4;4
K. CHANDHOK;21;7;99,06;2276,831;2;98,696;5;1
K. CHANDHOK;21;8;98,537;2375,368;2;98,264;5;2
K. CHANDHOK;21;9;98,828;2474,196;2;98,646;5;3
K. CHANDHOK;21;10;98,117;2572,313;2;98,026;5;4
K. CHANDHOK;21;11;111,708;2684,021;2;111,708;5;5
K. CHANDHOK;21;13;103,69;3336,52;3;103,599;2;1
K. CHANDHOK;21;14;96,959;3433,479;3;96,959;2;2
D. RICCIARDO;22;2;103,679;1059,689;1;102,769;11;1
D. RICCIARDO;22;3;103,956;1163,645;1;103,137;11;2
D. RICCIARDO;22;4;103,739;1267,384;1;103,011;11;3
D. RICCIARDO;22;5;102,157;1369,541;1;101,52;11;4
D. RICCIARDO;22;6;100,206;1469,747;1;99,66;11;5
D. RICCIARDO;22;7;100,047;1569,794;1;99,592;11;6
D. RICCIARDO;22;8;99,988;1669,782;1;99,624;11;7
D. RICCIARDO;22;9;101,541;1771,323;1;101,268;11;8
D. RICCIARDO;22;10;104,028;1875,351;1;103,846;11;9
D. RICCIARDO;22;11;101,388;1976,739;1;101,297;11;10
